Player_Name,Hard_ELO,Clay_ELO,Grass_ELO,Player_age,Games_played
Christian Ruud,1498.018720519631,1498.4095930055903,1498.801844184345,51.6,32
Marc Fornell Mestres,1500.0,1499.4124841477212,1500.0,42.1,1
Akira Santillan,1497.072640011781,1497.8724425422627,1499.99384613242,27.1,9
Tennys Sandgren,1401.2088494808556,1458.7343423424734,1499.120650119526,35.5,123
Paolo Lorenzi,1469.009786752678,1481.672973375176,1471.8416952306109,43.5,295
Nuno Marques,1500.0,1499.5986232295636,1500.0,54.0,1
Tomas Martin Etcheverry,1536.2829784419027,1634.2514730940654,1454.6238591018246,24.5,106
Michihisa Onoda,1498.3010795414266,1500.0,1500.0,46.6,4
John Bryan Decasa Otico,1500.7329471707556,1499.3002041319182,1500.0,24.7,4
Mao Xin Gong,1497.545532021365,1500.0,1500.0,39.1,8
Andrej Martin,1444.7385787489272,1479.188851840148,1499.7240527831025,35.3,65
Rio Noguchi,1503.0539014460005,1500.0,1500.0,25.7,2
Mikhail Biryukov,1498.6239098596216,1500.0,1500.0,32.3,2
Matt Reid,1500.0,1500.0,1498.9058535808492,33.9,1
Ariel Behar,1499.0124503728323,1499.2992592703652,1500.0,38.2,6
Pablo Nunez,1499.0541111276636,1500.0,1500.0,32.8,2
Alex Molcan,1512.9699359383942,1610.5185132388995,1471.4855243414065,26.2,95
Anthony Susanto,1499.65,1499.683044710768,1500.0,26.6,4
Aqeel Khan,1499.2321881565138,1498.5458009189408,1500.3277173254605,44.9,68
Damar Johnson,1500.0008717812368,1499.6731687705033,1500.0,44.1,3
Lukas Mugevicius,1499.6928926492685,1499.048787237283,1500.0,29.3,11
Robert Kendrick,1484.6863393637773,1494.1908627591963,1492.8834208224455,45.2,113
Amr Elsayed Abdou Ahmed Mohamed,1492.4224050168189,1502.3920830858765,1500.0,24.9,5
Rameez Junaid,1499.4840785915655,1500.0,1499.3499785132622,43.0,2
Charles Irie,1500.0,1499.7751295726557,1500.0,39.0,1
Jay Gooding,1499.5317338976158,1500.0,1500.0,47.8,1
Marcelo Amador,1500.0,1499.878389608531,1500.0,43.3,1
Benedikt Dorsch,1498.8307243841105,1500.0,1499.062711208774,43.1,3
Fajing Sun,1500.0,1495.0,1500.0,27.9,1
Daniel Dutra Da Silva,1500.0,1485.4423174342248,1500.0,36.0,2
Andre Ghem,1500.0,1497.6619267732447,1500.0,45.1,7
Peerakiat Siriluethaiwattana,1498.3924109544378,1500.0,1500.0,37.1,7
Vasuthevan Ortchuan,1499.9,1500.0,1500.0,50.9,1
Sharmal Dissanayake,1499.5507956528647,1498.9890867832362,1500.0,29.8,9
Laurent Hild,1500.0,1500.175,1500.0,42.1,1
Lazaro Navarro Batles,1500.2240122926983,1499.6748545891585,1500.0,50.1,7
Diogo Rocha,1500.0,1499.5465943214188,1500.0,39.8,3
Roman Borvanov,1498.9217747995615,1500.0,1500.0,41.8,2
Gerard Granollers,1500.0,1497.2614184147074,1500.0,35.2,4
David Miketa,1500.0,1499.601381547387,1500.0,49.1,1
Jerzy Janowicz,1503.5239111591716,1492.6756965165657,1508.0616137369684,33.3,192
Daniel Alejandro Lopez Cassaccia,1500.7489497118859,1498.4535717948213,1500.0,34.5,11
Jalil Khan,1499.291852030249,1499.9972415867585,1500.0,42.4,7
Sergis Kyratzis,1498.4275394868976,1498.7568081814834,1500.0,28.8,9
Emmanuel Heussner,1499.775,1499.4008835028314,1500.0,55.0,9
Tuna Altuna,1500.0,1500.0,1499.6430917028456,35.4,1
Hicham Arazi,1503.9020431124416,1494.9375878073274,1501.8448962647933,51.3,206
Jarkko Nieminen,1514.669070782628,1507.991424074065,1496.54828074371,42.6,726
Sebastian Ofner,1562.594869928218,1574.0931714005621,1451.3010873386281,27.7,77
Hiroki Kondo,1498.9372151430061,1500.0,1500.0,48.9,4
Marcus Willis,1500.0,1500.0,1500.4748167134514,33.7,2
Franz Luna Lavidalie,1499.1776774853724,1500.0,1500.0,26.4,2
Ethan Quinn,1428.3071889263347,1500.0,1504.469955551506,20.9,6
Blake Mott,1483.5770175688438,1500.0,1500.0,27.7,2
Radu Albot,1468.6123542377993,1467.4418162573797,1397.597127473063,34.2,246
Nicolas Mahut,1495.7978229904406,1484.0264827482927,1517.711632673559,42.0,393
Jordan Thompson,1499.0900062769258,1366.5908209334643,1589.778997365857,29.8,269
Pavel Baranov,1499.6999425349636,1500.0,1500.0,43.4,3
Santiago Giraldo,1473.9884474161227,1496.696196492167,1496.5632440120312,37.2,370
Jiri Vesely,1529.733502640582,1399.342247436177,1526.7477816166772,31.5,315
Brian Vahaly,1491.9866481750291,1497.7058114995446,1497.7540011953133,44.6,64
Shendrit Deari,1499.6725702862977,1500.0,1500.0,35.5,1
Jiri Novak,1519.8873889682425,1510.7592905205745,1500.1612067860196,49.3,352
Kasper Warming,1500.0,1500.1500431455154,1500.0,48.2,1
Renzo Olivo,1482.4072830560744,1473.6001344742606,1497.9281416091596,33.9,56
Tobias Klein,1500.0,1500.0,1499.4750235317185,42.2,1
Ante Pavic,1497.3979319004902,1498.1653836700089,1498.6442318264542,35.9,14
Marko Tkalec,1500.2102615123395,1501.3462000307914,1500.25,47.3,27
Tomas Machac,1504.3960020871518,1516.8649229621028,1474.794799992653,23.3,58
Daniel Nestor,1497.6751486368987,1499.862583448779,1499.18313746815,54.9,32
Johny De Leon,1499.799884870758,1500.1746145183624,1500.0,40.5,4
Renzo Furlan,1498.6720385279227,1498.5656833294195,1500.0,53.7,19
Michael Hill,1500.0100091900074,1500.0,1499.600460516815,49.9,3
Jesse Flores,1499.1593239522738,1500.0,1500.0,28.8,3
Jack Draper,1716.284491515176,1509.7637040546263,1526.3775665951325,22.1,93
Ludovic Walter,1500.0,1500.0,1499.318415296568,41.4,1
Prakash Amritraj,1492.5527502742023,1499.4050476084685,1503.0079192384142,40.2,52
Stephane Bohli,1494.0845643922232,1497.4805263128676,1499.275,45.8,22
Joachim Bjerke,1498.2001904120089,1500.0,1500.0,29.3,4
Todd Perry,1499.1907215467672,1500.0,1500.0,47.8,1
Bing Chao Lin,1500.1000575314938,1500.1999999999998,1500.0,50.2,3
Mark Woodforde,1498.8037540475377,1500.0,1499.2,58.3,10
Holger Rune,1650.5987563097517,1780.831235921046,1625.1486516595974,20.7,190
Benjamin Becker,1473.4927669954454,1481.9952884620966,1502.5937429486805,43.7,372
Henri Squire,1500.0,1500.0,1483.8538496687459,23.7,1
Slava Dosedel,1497.5471672074254,1496.6952414448344,1500.016341722869,53.5,59
Thomas Haug,1500.0,1499.8247219873233,1500.0,45.8,1
Evgeny Korolev,1500.309773845527,1491.6551010703106,1493.9514593997715,36.2,168
Wai Yu Kai,1499.1983960583884,1500.0,1500.0,22.9,2
Germain Gigounon,1500.0,1498.92941158314,1500.0,35.0,1
Shao Xuan Zeng,1497.6709448273566,1500.0,1500.0,43.0,14
Viktor Durasovic,1415.219958382487,1500.7944237695644,1500.0,26.8,31
Daniil Glinka,1495.1659966285804,1500.0,1500.0,25.3,2
Gilles Elseneer,1496.8379255119337,1499.5734487887353,1498.8549939157276,46.3,35
Yaraslav Shyla,1499.435724042458,1499.6482711237068,1500.0,31.9,7
Alexandre Simoni,1497.4151991051247,1498.729901833569,1498.2548520725488,46.7,33
Rhyne Williams,1493.1689690989426,1499.6258806913324,1498.5684895940417,33.7,25
Prajnesh Gunneswaran,1464.5740064019412,1497.522434933713,1496.196394996302,34.2,39
Mustapha El Natour,1500.0,1505.0,1500.0,19.8,1
Robbie Koenig,1499.575930070691,1500.0,1500.0,53.2,1
Eduardo Struvay,1498.5169269750486,1499.68308671358,1500.0,33.2,3
Fazaluddin Syed,1499.3221515843709,1500.0,1499.9999712176943,50.3,7
Maxime Koffi,1499.875,1500.0,1500.0,38.6,1
Amir Hadad,1500.1530070078147,1499.8654946606846,1500.0,46.4,10
Adrian Cruciat,1500.0,1499.4262773405303,1500.0,41.4,3
Jorge Tejada,1499.899971209403,1500.0,1500.0,55.7,1
Petr Luxa,1497.860554687539,1500.0,1498.6636473690075,52.2,7
Yong Kyu Lim,1502.4941508610198,1498.9756732464127,1500.0004621156263,33.0,19
Lazar Magdincev,1499.5660813620577,1499.8803846131727,1500.0,45.2,15
Soren Hess Olesen,1499.6813775320052,1500.0,1500.0,33.0,3
Luka Gregorc,1500.2051443655612,1499.8000048907843,1498.9813599653967,40.0,18
Erik Chvojka,1499.3356073323007,1499.3042292626517,1500.0,37.4,2
David Ferrer,1584.086623195987,1597.5988834557972,1514.8172735668352,42.0,1099
Ryler Deheart,1498.4004241570142,1500.0,1500.0,42.0,5
Sacha Thoma,1500.0,1499.9,1500.0,45.6,1
Razvan Sabau,1496.2602760342888,1495.4057969622222,1498.0472790636954,47.0,47
Iztok Bozic,1500.249339967951,1499.7241112007885,1500.0,52.7,6
Marcelo Charpentier,1500.0,1497.9088208047467,1500.0,53.6,7
Sonchat Ratiwatana,1499.0220358536415,1499.8014726823928,1500.0,44.1,6
Marc Rosset,1497.4872326024679,1494.5922491156216,1499.1391471038164,53.6,112
Victor Baluda,1499.3322811812081,1500.0,1500.0,32.0,1
Ti Chen,1495.913743746779,1501.3150680937658,1499.774806093783,40.3,32
Lester Cook,1499.4929066119598,1500.0,1500.0,40.2,1
Mikael Ymer,1518.5818487915637,1482.0582291236112,1536.9607475023042,25.6,152
Michael Quintero,1499.7993707625656,1500.5966409649295,1500.0,44.1,12
Artem Smirnov,1499.5712216097804,1498.994360175458,1499.3995682098255,45.9,10
Eric Quigley,1499.202204373186,1500.0,1500.0,35.0,1
Luciano Darderi,1488.9118536946485,1508.8536781994558,1500.0,21.9,28
Jaume Munar,1372.4043848510796,1557.3222886753567,1467.0777196174533,26.8,210
Andrew Whittington,1500.3554426237727,1500.0,1497.9333333333334,30.4,5
Luis Perez Chete,1499.9498041384272,1500.0,1500.0,54.4,6
Mitchell Krueger,1469.6216169825611,1504.0707390602208,1495.2672790997144,31.0,27
Horia Tecau,1498.9544359989313,1500.0,1500.0,39.0,3
Hugo Armando,1499.159187209657,1492.1688693501787,1500.0,45.8,43
Caio Zampieri,1500.2001150795177,1499.4571983910153,1500.0,37.6,4
Albert Ramos,1327.6560391979656,1521.1649417141093,1376.4149929002324,36.0,611
Bobby Reynolds,1478.4883739032582,1497.8852963409681,1495.536402231485,41.6,101
Gianluca Mager,1435.0562407710722,1483.225000965108,1500.8628689541656,29.1,59
Alex Michelsen,1455.1165401799713,1500.0,1546.197711238279,19.4,39
Shahzad Khan,1499.800100764771,1499.7748050600692,1499.7748608619709,37.2,3
Eleftherios Christou,1500.0,1499.3509256167154,1500.0,39.4,2
Ignacio Hirigoyen,1499.5744140578074,1499.5469225905144,1500.0,49.2,4
Jorge Villanueva,1500.0,1499.7498200381933,1500.0,36.9,1
Kevin Krawietz,1500.0,1498.0128395097054,1499.9708857099097,37.0,6
Filip Cristian Jianu,1494.973232135039,1500.0,1500.0,24.9,2
Dinko Halachev,1500.0,1499.5486180413398,1500.0,39.4,1
Liang Chi Huang,1501.38497541718,1500.2843569054965,1500.0,31.9,7
Lorenzo Musetti,1523.116111880999,1716.8599477454673,1535.6957098811051,21.9,199
Artem Dubrivnyy,1498.8662133818714,1500.0,1500.0,25.7,1
Daniel Koellerer,1496.589083007636,1495.852121051125,1497.0610031073188,40.6,55
Rolando Ruel,1499.900143820369,1499.724962223214,1500.0,46.0,3
Agustin Calleri,1490.6645791429546,1516.9130634274688,1495.8067274318287,47.5,380
Juan Borba,1500.0,1498.7119658604531,1500.0,33.4,5
Marko Tepavac,1499.0256703386533,1500.0,1500.0,29.8,1
Julian Reister,1495.0604611741342,1492.6379583418093,1497.6538033392735,38.3,47
Salvador Navarro,1500.0,1499.523808353813,1500.0,48.2,5
Dusan Vemic,1497.8378330670987,1499.8009479605907,1499.947686226248,48.1,26
Taro Daniel,1511.3554676018184,1481.6225261917893,1421.318506486336,31.0,223
Alen Avidzba,1500.0002023555694,1500.0,1500.0,24.6,2
Olivier Malcor,1500.0,1499.1757249390791,1500.0,49.1,2
Diego Nargiso,1499.6004558621491,1501.9954074852012,1500.0,54.5,12
Eyal Ran,1500.0,1499.8996572580256,1500.0,51.4,1
Nils Langer,1499.251568253224,1500.0269063770745,1500.0,34.7,3
Philip Riise Hansen,1499.724821909459,1500.0,1500.0,41.8,1
Brian Baker,1483.6409009759966,1499.2158361763916,1499.3121101819547,39.1,60
Ergun Zorlu,1500.0,1500.0,1499.2906729723768,39.3,2
Aljaz Bedene,1448.2261059105049,1513.1682245503778,1459.122381144558,34.7,299
Martin Alund,1500.0,1498.9489508236145,1498.9278415810782,38.1,17
Wesley Whitehouse,1499.470598238703,1500.0,1499.4702624275758,45.3,10
Mark Philippoussis,1504.9729352523127,1498.860067087445,1513.6530242855438,47.3,228
Andreas Seppi,1426.8566314774946,1480.7889738237686,1502.7595113563716,40.2,796
Ayed Zatar,1499.7164844057147,1499.2305144842355,1500.0,30.4,5
Duje Ajdukovic,1496.3083871195336,1468.9028678955362,1500.0,22.9,9
Andrey Kuznetsov,1481.1052171492709,1470.8044011229579,1494.9829061238922,36.4,180
Marcos Baghdatis,1533.2681575808217,1485.5585075253364,1510.4501433054668,38.6,609
Gustavo Kuerten,1515.4508942629702,1530.0038324897416,1500.7033521164146,48.6,308
Joachim Johansson,1513.5654854384109,1494.1639165702845,1501.3009286655383,42.2,126
Eddy Chala,1500.0,1499.9996714224756,1500.0,39.0,2
Facundo Mena,1481.6704481113031,1500.0,1500.0,31.9,1
Melle Van Gemerden,1498.9244403532093,1499.0965159507916,1500.005559519498,45.1,11
Edgar Hernandez Perez,1499.3505492198676,1499.4503160052482,1500.0,38.7,7
Lukas Rosol,1465.9225516781603,1500.4776930652667,1471.68673006921,41.2,284
Lukasz Kubot,1482.1511600632298,1495.1451630434935,1503.370331901668,41.6,226
Jesse Levine,1485.1278877451005,1496.1698714595254,1497.4764511465053,36.4,95
Marsel Ilhan,1477.8717122744904,1489.9825027512575,1497.0401879347392,40.5,90
Michael Mcclune,1499.0553652371789,1500.0,1500.0,34.9,3
Pablo Andujar,1461.9857043434515,1427.7300120720645,1459.2805622705937,39.2,408
Sekou Bangoura,1498.9329166364334,1500.0,1500.0,32.7,1
Magnus Norman,1512.054567777168,1501.601810486821,1500.0,47.8,198
Tegar Abdi Satrio Wibowo,1492.6337403411765,1500.0,1500.0,21.5,1
Constant Lestienne,1417.531373189051,1426.4618179137997,1437.1981631245023,31.7,53
Manuel Guinard,1509.727141425242,1486.517335265602,1500.0,28.4,9
Cristian Paiz,1499.5515596488094,1500.0,1500.0,45.8,8
Sandro Ehrat,1499.6496444528552,1485.6398248531211,1500.0,35.2,6
Mahmoud Nader Al Baloushi,1499.3971240259316,1500.0,1500.0,43.7,1
Thomas Shimada,1499.5749664565947,1500.0,1499.5243847783895,49.4,2
Mehdi Tahiri,1500.2560318771602,1497.4061301896486,1499.8109414459605,46.7,18
Andrej Nedic,1500.0,1494.5859012892386,1500.0,19.2,2
Fabian Marozsan,1581.380003540782,1548.7773106383124,1465.5241585124534,24.3,46
Harel Levy,1487.0534384930074,1493.430436664008,1497.2448760330465,45.5,143
Scott Oudsema,1499.0431021409113,1500.0,1499.4805849088086,38.6,5
Soon Woo Kwon,1500.6275907302065,1496.243188495263,1490.8171285563708,26.2,130
Matija Zgaga,1500.0,1500.15,1500.0,40.9,1
Matteo Donati,1500.0,1500.0934535322829,1500.0,29.1,2
Lays Salim,1499.8749639807118,1500.0,1500.0,49.1,1
Adrian Bohane,1499.5138969644584,1500.0,1500.0,42.9,1
Hiroki Moriya,1491.996231780167,1500.0,1498.8699641256758,33.9,14
Takanyi Garanganga,1498.0734051556865,1500.0,1500.0,34.5,11
Mykyta Mashtakov,1500.0,1499.6866123949344,1500.0,25.0,1
Nick Kyrgios,1753.9056272033513,1538.4779122090506,1662.3715484802567,30.1,328
David Mullins,1499.8,1499.8498160496995,1500.0,52.5,2
John Paul Fruttero,1499.473528903566,1500.0,1500.0,43.4,1
Markus Hipfl,1495.3821969142828,1496.8377219399088,1497.086259252168,48.2,96
Mikk Irdoja,1500.0,1499.7751482633446,1500.0,36.9,1
Francisco Rodriguez,1500.0005167752747,1500.7695400074674,1500.0,50.0,16
Dominic Stricker,1614.1091309169863,1465.6226950207927,1510.6870971474423,22.0,39
Minh Quan Do,1499.9994176644825,1500.0,1500.0,40.2,2
Ville Liukko,1499.9102628810963,1500.0,1500.0,49.7,5
Marcin Matkowski,1499.6004317345373,1499.366543496683,1500.0,48.6,7
Patrik Rosenholm,1499.420122900142,1500.0,1500.0,35.9,5
Nick Chappell,1462.9277178821162,1500.0,1500.0,31.4,2
Gianluca Pozzi,1496.3697109786121,1496.7068174101328,1501.4773130255887,58.9,73
Dmitrii Baskov,1499.52499890059,1500.0,1500.0,29.5,1
Ivor Grazette,1499.700085912346,1500.0,1500.0,49.6,2
Riccardo Bonadio,1500.0,1478.1759550234767,1500.0,30.7,3
Kei Nishikori,1614.3348499117137,1611.4813257606336,1518.6482600699944,35.2,654
Mohammed Noor Noordin,1499.8,1499.8,1500.0,40.6,2
Andreas Fasching,1500.0,1499.6004647485584,1500.0,43.5,1
Alexander Reichel,1499.5092979595627,1500.0,1500.0,52.9,1
Nicolaas Scholtz,1498.1167898557596,1500.4259458925278,1500.0,33.9,13
Alexander Blom,1499.8528814547246,1499.6731571354999,1500.0,36.8,17
German Puentes,1497.9423942902868,1497.0788683731203,1499.997062078848,51.3,22
Pfungwa Mahefu,1500.0,1499.5257377529454,1500.0,41.9,2
Vaja Uzakov,1499.0488687456398,1498.9998133894183,1500.0,35.7,6
Jean Jacques Rakotohasy,1500.3164080912863,1500.475,1500.0,29.4,2
Camilo Ugo Carabelli,1500.0,1481.1211791533165,1500.0,24.6,8
Facundo Diaz Acosta,1457.767953598553,1463.528677517169,1500.0,23.1,30
Matias Silva,1500.000115129242,1500.117165101274,1500.0,40.8,9
Jesse Witten,1497.970416354322,1498.4018350441336,1498.9673220132436,42.6,11
Cristian Rodriguez,1500.35,1500.0,1500.0,33.6,1
Nick Lindahl,1495.5206853866057,1499.3513725834448,1500.0,38.6,9
Filip Misolic,1487.883717006217,1527.1690992676843,1500.0,23.1,15
Matteo Marrai,1500.0,1499.4103046934963,1500.0,37.4,1
Daniel Danilovic,1500.0,1499.02588175044,1500.0,35.6,3
Doug Bohaboy,1499.5494400686614,1500.0,1500.0,48.0,1
Michael Kohlmann,1495.1906567728372,1499.8107882804936,1497.802425401325,52.2,44
Anthony Jackie Tang,1500.3490430448699,1500.0,1500.0,25.1,1
Syrym Abdukhalikov,1500.2660449334005,1500.3003017243793,1500.0,37.1,4
Franko Skugor,1496.4221051585582,1494.4450632212238,1495.7745265378358,37.3,31
Tim Goransson,1500.0,1498.813539179731,1500.0,36.2,2
Tim Van Rijthoven,1464.628805532285,1500.0,1593.8477443955073,26.6,21
Mike Scheidweiler,1498.2719519776874,1500.0993439036185,1500.0,53.3,17
Alexander Peya,1496.2407937576604,1493.6449573275727,1492.8584506789546,44.7,66
Kevin Kim,1484.5433855017973,1494.4368385176492,1492.862574748853,45.4,134
Jason Sankey,1499.7510204668265,1500.0,1500.0,44.1,1
Rafael Avalos Brenes,1499.8005050700929,1500.0,1500.0,62.6,6
Giorgio Galimberti,1497.8639105746033,1497.750138316783,1500.0,47.5,22
Talal Ouahabi,1500.0,1498.4851414269904,1500.0,46.1,4
Mohamed Wafa,1500.0,1500.1498596621675,1500.0,46.4,1
Guilherme Clezar,1497.208696662708,1492.4344020281821,1500.0,31.2,15
Cyril Jacobe,1497.0176145505066,1499.6009197106366,1500.0,41.0,9
Andrei Luzgin,1500.125,1500.0,1500.0,51.4,1
Marc Lopez,1499.657213256772,1495.0714558435436,1499.1183948519729,42.1,54
Anthony Marshall,1499.6004022061238,1499.1724357170035,1500.0,38.5,3
Emilio Benfele Alvarez,1498.3442119294652,1499.1205245788353,1500.0,51.6,20
Marton Fucsovics,1574.7306493153942,1524.9844818106315,1607.5542350434735,32.0,311
Francisco Fogues,1500.0,1499.4987916088899,1500.0,46.6,3
Chris Rodesch,1500.0,1499.9325615175749,1500.0,22.5,4
Ota Fukarek,1496.0942104913559,1499.0998322511123,1499.5751291246454,47.4,14
M Abid Ali Khan Akbar,1500.1537417322131,1499.5259782520088,1500.35,33.5,4
Romain Radwan,1499.625,1500.0,1500.0,42.0,1
Steven Korteling,1500.0,1499.4759040490717,1500.0,40.5,1
Mike Bryan,1499.3055942816816,1499.111614317812,1499.133655192609,50.7,15
Rajeev Rajapakse,1500.0,1499.300375934636,1500.0,43.8,2
Tatsuma Ito,1482.2313743338884,1496.2370321514657,1496.2786340689709,35.6,100
David Kvernadze,1500.0,1499.800056158441,1500.0,38.5,1
Anil Yuksel,1498.9072186908577,1499.6785283256213,1500.0,33.8,2
Roger Smith,1499.8999712176872,1500.0,1500.0,60.4,1
Philipp Kohlschreiber,1495.153083244087,1523.8288608135354,1499.331555752955,40.5,871
Damian Patriarca,1500.0,1499.45,1500.0,41.0,1
Todd Larkham,1498.1018035274053,1499.112562830773,1499.1277900374548,50.2,7
Erhan Oral,1499.7998285369224,1499.7500449723632,1500.0,52.9,4
Sergio Roitman,1490.575397736003,1488.927899145496,1496.463737025544,45.1,86
Juan Alejandro Hernandez Serrano,1494.481015117089,1500.0,1500.0,25.1,3
Ivan Sergeyev,1501.3293825333021,1500.0,1500.0,35.9,6
Arjun Kadhe,1482.6556594383997,1500.0,1500.0,30.0,4
Luis Delgado,1499.6408886076522,1499.8004341524409,1500.0,33.0,4
Martin Spottl,1499.6023018397418,1499.6027261301397,1500.0,48.0,2
Alex Llompart,1500.4219775430256,1500.0,1500.0,33.8,11
Darian King,1507.6538914716955,1499.9442876941966,1500.0,31.7,48
Herkko Pollanen,1499.556471034069,1500.0,1500.0,30.5,3
Alex Bolt,1472.7657571935808,1500.0,1468.7787577359245,31.0,44
Bruno Rosa,1499.8000216979692,1500.0,1500.0,38.4,1
Peter August Anker,1499.65,1500.0,1500.0,24.6,1
Kiranpal Pannu,1452.6392650087446,1500.0,1500.0,27.0,6
Alejandro Mendoza,1500.0,1499.6498792702048,1500.0,33.9,1
Andrea Basso,1500.0,1498.998776314355,1500.0,30.5,1
Guillermo Canas,1514.709567620944,1521.5753372006557,1504.2953530687873,46.6,367
Filip Urban,1500.0,1498.9932336493007,1500.0,42.9,4
Ayoub Chakrouni,1500.0,1500.45,1500.0,32.8,1
Adam Chadaj,1500.0,1500.453793822791,1500.0,40.2,4
Alejandro Falla,1480.2465130701596,1490.4225299573254,1492.818337247213,40.2,277
Philipp Oswald,1499.2875624697074,1499.387289167974,1500.0,40.6,4
Arvind Parmar,1497.3700912888496,1500.0,1496.363539546316,45.9,38
Juan Carlos Ferrero,1524.385395557731,1562.5889014853303,1510.8832009946245,44.2,688
Jaak Poldma,1499.7933873318998,1499.7752313262483,1500.0,35.7,8
Mustafa Azkara,1499.974964022109,1500.0,1500.0,53.5,4
Roman Safiullin,1610.9388908714518,1538.6650255755137,1619.7466049170755,26.5,81
Andres Molteni,1500.0,1498.6495087176434,1500.0,35.9,2
Joaquin  Aguilar Cardozo ,1500.0,1505.1079169141235,1500.0,18.8,3
Nikolay Davydenko,1545.718171912877,1534.269152069144,1493.6990625637584,42.7,770
Laurent Lokoli,1437.20112846358,1496.834280340344,1457.3468767653897,29.2,8
Lee Childs,1499.9968236452821,1500.0,1496.0066130031214,46.0,10
Chun Hsin Tseng,1392.6369946440163,1449.5731086531543,1473.9728266387087,23.4,27
Adam Walton,1500.0,1500.0,1500.0,24.7,3
Christopher Diaz Figueroa,1501.3749977838997,1498.6534100204212,1500.0,33.8,23
Chase Buchanan,1498.3070895678159,1500.0,1500.0,33.1,2
Rabi Bouhassoun,1499.874999984451,1500.0,1500.0,45.5,3
Gael Monfils,1697.1534822119793,1510.3313876716734,1487.5905178118237,37.4,876
Albert Costa,1496.6819301804856,1518.025317876551,1499.095599561684,48.8,271
Amir Hossein Badi,1499.65,1500.0,1500.0,25.1,1
Muhammad Khaliq Siddiq,1499.4743480576217,1500.0,1500.0,47.6,2
Cristiano Caratti,1497.4144321184933,1500.0,1498.3525709670175,56.3,12
Andrew Anderson,1499.4008331357916,1500.0,1500.0,40.8,1
Tigre Hank,1496.3026036051558,1499.0506513280372,1500.0,34.3,9
Manas Dhamne,1475.96722922019,1500.0,1500.0,16.0,1
Younes El Aynaoui,1505.4276850169877,1513.6462546330545,1501.6748174734016,52.3,279
Fernando Romboli,1500.0,1499.3105379525568,1500.0,35.0,1
Ricardo Mello,1488.867143034229,1494.3290921643274,1495.2454977982022,44.1,150
Carlos Cuadrado,1500.0,1500.1119757495742,1500.0,40.8,8
Pablo Carreno Busta,1593.5209410784537,1614.2680951776476,1469.073827988658,32.5,483
Nicolas Alvarez Varona,1505.1279214876638,1484.678642263681,1500.0,23.3,3
Michael Russell,1479.8788273358646,1486.4426781836194,1490.3198233928927,46.7,225
David Vega Hernandez,1500.0,1499.2115849686913,1500.0,29.8,1
Maxime Teixeira,1498.6213630240597,1498.2883591198686,1500.0,39.5,6
Oriol Roca Batalla,1500.0,1482.2820842783817,1500.0,36.0,3
Martin Vilarrubi,1500.2999352397983,1500.2746236149787,1500.0,39.4,10
Raymond Sarmiento,1498.873831365394,1500.0,1500.0,32.0,1
Oliver Freelove,1499.5995394831848,1500.0,1500.0,47.7,1
Enzo Pigola,1500.0,1499.3271301454524,1500.0,37.5,3
Zhe Li,1469.2966914233061,1500.0,1500.0,41.9,20
Wisnu Adi Nugroho,1498.2632572794087,1500.0,1500.0,31.0,6
Magloire Yakpa,1499.5739695869095,1500.0,1500.0,32.2,1
Phillip Simmonds,1497.9933633366804,1500.0,1500.0,38.1,3
Hei Yin Andrew Li,1499.6830737511038,1500.0,1500.0,26.8,1
Valentin Dimov,1500.0,1499.3242958806813,1500.0,35.3,2
Boris Pashanski,1497.2946934573113,1490.3719716462765,1497.5293922802011,46.2,79
Faisal Aidil,1500.25,1500.0,1500.0,35.5,1
Andres Martin,1485.6427105229645,1500.0,1500.0,24.0,3
Daniel Masur,1498.9383517345302,1497.846301464689,1478.1949367185107,32.6,6
Tobias Clemens,1500.5341273721042,1500.0,1500.0,45.1,3
Miguel Angel Este,1500.2833333333333,1499.5262970218032,1500.0,25.3,2
Thiago Seyboth Wild,1442.37540099462,1506.2624925505497,1500.0,23.9,60
Jacopo Berrettini,1509.459241875298,1500.0,1500.0,25.2,2
Phillip Harboe,1500.0,1499.4778506685025,1500.0,41.5,1
Alex Rybakov,1482.3227891391518,1500.0,1500.0,27.0,1
Gian Marco Moroni,1484.1994068561567,1485.4541775077273,1500.0,29.1,4
Vishnu Vardhan,1498.7390586502283,1500.0,1499.2895510722965,37.1,5
Carl Sundberg,1500.2502645713987,1500.25,1500.0,36.2,2
Takahiro Terachi,1498.3544369776416,1500.0,1500.0,47.2,12
Giovanni Mpetshi Perricard,1514.322412514117,1460.0,1482.9151885205408,20.8,10
James Sekulov,1498.4038746568956,1499.6009136299185,1499.5995394831848,47.8,12
Felix Mantilla,1495.0626818278051,1511.28414847403,1497.4059167109801,49.5,235
Alexander Skrypko,1499.6808105377452,1499.7004238423883,1500.0,38.2,4
Mehluli Don Ayanda Sibanda,1498.8512651577475,1494.8640242663053,1500.0,25.0,4
Rayane Roumane,1498.8236764319618,1500.0,1500.0,24.0,1
Michal Mertinak,1499.981887487588,1498.3677931650714,1498.4438242942365,45.6,25
Matija Pecotic,1504.1139836019502,1500.0,1500.0,34.6,2
Norbert Gombos,1385.6608231462776,1490.0264101022467,1460.5251134206917,33.6,84
Nicolas Mejia,1460.9413883645107,1508.714860895877,1500.0,23.9,13
Alex Calatrava,1495.4283823996384,1493.7993791400077,1498.3037722311042,50.6,134
