tourney_name,surface,draw_size,tourney_level,best_of,winner_name,winner_age,loser_name,loser_age,Year
Davis Cup G2 R1: RSA vs LUX,Hard,4,D,3,Lloyd Harris,19.0,Alex Knaff,18.2,2016
Davis Cup G2 R1: SRI vs THA,Hard,4,D,5,Harshana Godamanna,30.3,Puriwat Chatpatcharoen,20.5,2016
Davis Cup G2 R1: SRI vs THA,Hard,4,D,5,Pruchya Isarow,20.3,Sharmal Dissanayake,19.7,2016
Davis Cup G2 R1: SRI vs THA,Hard,4,D,5,Sharmal Dissanayake,19.7,Puriwat Chatpatcharoen,20.5,2016
Davis Cup G2 R1: SRI vs THA,Hard,4,D,5,Pruchya Isarow,20.3,Harshana Godamanna,30.3,2016
Davis Cup G2 R1: TPE vs MAS,Hard,4,D,5,Mohd Assri Merzuki,21.1,Jui Chen Hung,25.9,2016
Davis Cup G2 R1: TPE vs MAS,Hard,4,D,5,Liang Chi Huang,23.9,Syed Mohd Agil Syed Naguib,22.0,2016
Davis Cup G2 R1: TPE vs MAS,Hard,4,D,5,Liang Chi Huang,23.9,Mohd Assri Merzuki,21.1,2016
Davis Cup G2 R1: TPE vs MAS,Hard,4,D,3,Jui Chen Hung,25.9,Hao Sheng Koay,17.5,2016
Davis Cup G2 R1: URU vs PER,Clay,4,D,5,Jorge Brian Panta Herreros,20.6,Martin Cuevas,24.1,2016
Davis Cup G2 R1: URU vs PER,Clay,4,D,5,Mauricio Echazu,27.1,Santiago Maresca,21.4,2016
Davis Cup G2 R1: URU vs PER,Clay,4,D,3,Martin Cuevas,24.1,Mauricio Echazu,27.1,2016
Davis Cup G2 R1: URU vs PER,Clay,4,D,5,Juan Pablo Varillas,20.3,Rodrigo Arus,21.0,2016
Davis Cup G2 R1: VIE vs INA,Hard,4,D,5,Christopher Rungkat,26.1,Minhtuan Pham,22.3,2016
Davis Cup G2 R1: VIE vs INA,Hard,4,D,3,Nam Hoang Ly,19.0,Aditya Hari Sasongko,27.6,2016
Davis Cup G2 R1: VIE vs INA,Hard,4,D,3,Christopher Rungkat,26.1,Nam Hoang Ly,19.0,2016
Davis Cup G2 R1: VIE vs INA,Hard,4,D,5,Thien Nguyen Hoang,20.9,Aditya Hari Sasongko,27.6,2016
Davis Cup G2 R1: ZIM vs FIN,Hard,4,D,5,Jarkko Nieminen,34.6,Courtney John Lock,19.3,2016
Davis Cup G2 R1: ZIM vs FIN,Hard,4,D,5,Harri Heliovaara,26.7,Takanyi Garanganga,25.4,2016
Davis Cup G2 R1: ZIM vs FIN,Hard,4,D,3,Takanyi Garanganga,25.4,Eero Vasa,19.0,2016
Davis Cup G2 R1: ZIM vs FIN,Hard,4,D,3,Harri Heliovaara,26.7,Courtney John Lock,19.3,2016
Davis Cup WG R1: ARG vs POL,Hard,4,D,3,Guido Pella,25.7,Michal Przysiezny,32.0,2016
Davis Cup WG R1: ARG vs POL,Hard,4,D,3,Leonardo Mayer,28.7,Hubert Hurkacz,19.0,2016
Davis Cup WG R1: ARG vs POL,Hard,4,D,5,Leonardo Mayer,28.7,Michal Przysiezny,32.0,2016
Davis Cup WG R1: ARG vs POL,Hard,4,D,3,Hubert Hurkacz,19.0,Renzo Olivo,23.9,2016
Davis Cup WG R1: CAN vs FRA,Clay,4,D,5,Gael Monfils,29.4,Frank Dancevic,31.4,2016
Davis Cup WG R1: CAN vs FRA,Clay,4,D,5,Gilles Simon,31.1,Vasek Pospisil,25.6,2016
Davis Cup WG R1: CAN vs FRA,Clay,4,D,3,Richard Gasquet,29.7,Philip Bester,27.3,2016
Davis Cup WG R1: CAN vs FRA,Clay,4,D,3,Jo-Wilfried Tsonga,30.8,Frank Dancevic,31.4,2016
Davis Cup WG R1: CRO vs BEL,Clay,4,D,3,Marin Cilic,27.4,Kimmer Coppejans,22.0,2016
Davis Cup WG R1: CRO vs BEL,Clay,4,D,5,David Goffin,25.2,Borna Coric,19.2,2016
Davis Cup WG R1: CRO vs BEL,Clay,4,D,5,David Goffin,25.2,Marin Cilic,27.4,2016
Davis Cup WG R1: CRO vs BEL,Clay,4,D,3,Borna Coric,19.2,Kimmer Coppejans,22.0,2016
Davis Cup WG R1: GBR vs JPN,Hard,4,D,5,Andy Murray,28.7,Taro Daniel,23.0,2016
Davis Cup WG R1: GBR vs JPN,Hard,4,D,3,Kei Nishikori,26.1,Daniel Evans,25.7,2016
Davis Cup WG R1: GBR vs JPN,Hard,4,D,5,Andy Murray,28.7,Kei Nishikori,26.1,2016
Davis Cup WG R1: GER vs CZE,Hard,4,D,5,Philipp Kohlschreiber,32.3,Lukas Rosol,30.6,2016
Davis Cup WG R1: GER vs CZE,Hard,4,D,5,Tomas Berdych,30.4,Alexander Zverev,18.8,2016
Davis Cup WG R1: GER vs CZE,Hard,4,D,3,Philipp Kohlschreiber,32.3,Tomas Berdych,30.4,2016
Davis Cup WG R1: GER vs CZE,Hard,4,D,3,Lukas Rosol,30.6,Alexander Zverev,18.8,2016
Davis Cup WG R1: SRB vs KAZ,Hard,4,D,5,Novak Djokovic,28.7,Aleksandr Nedovyesov,29.0,2016
Davis Cup WG R1: SRB vs KAZ,Hard,4,D,3,Mikhail Kukushkin,28.1,Viktor Troicki,30.0,2016
Davis Cup WG R1: SRB vs KAZ,Hard,4,D,5,Novak Djokovic,28.7,Mikhail Kukushkin,28.1,2016
Davis Cup WG R1: SRB vs KAZ,Hard,4,D,5,Viktor Troicki,30.0,Aleksandr Nedovyesov,29.0,2016
Davis Cup WG R1: SUI vs ITA,Clay,4,D,5,Paolo Lorenzi,34.2,Marco Chiudinelli,34.4,2016
Davis Cup WG R1: SUI vs ITA,Clay,4,D,5,Andreas Seppi,32.0,Henri Laaksonen,23.9,2016
Davis Cup WG R1: SUI vs ITA,Clay,4,D,3,Marco Cecchinato,23.4,Adrien Bossel,29.1,2016
Davis Cup WG R1: SUI vs ITA,Clay,4,D,3,Paolo Lorenzi,34.2,Antoine Bellier,19.3,2016
Davis Cup WG R1: USA vs AUS,Grass,4,D,3,John Isner,30.8,Sam Groth,28.3,2016
Davis Cup WG R1: USA vs AUS,Grass,4,D,5,Bernard Tomic,23.3,Jack Sock,23.4,2016
Davis Cup WG R1: USA vs AUS,Grass,4,D,5,John Isner,30.8,Bernard Tomic,23.3,2016
Indian Wells Masters,Hard,128,M,3,Marcel Granollers,29.9,Damir Dzumhur,23.7,2016
Indian Wells Masters,Hard,128,M,3,Federico Delbonis,25.4,Santiago Giraldo,28.2,2016
Indian Wells Masters,Hard,128,M,3,Albert Ramos,28.1,Hyeon Chung,19.8,2016
Indian Wells Masters,Hard,128,M,3,Pablo Carreno Busta,24.6,Evgeny Donskoy,25.8,2016
Indian Wells Masters,Hard,128,M,3,Inigo Cervantes Huegun,26.2,Nicolas Almagro,30.5,2016
Indian Wells Masters,Hard,128,M,3,Rajeev Ram,31.9,Noah Rubin,20.0,2016
Indian Wells Masters,Hard,128,M,3,Borna Coric,19.3,Lucas Pouille,22.0,2016
Indian Wells Masters,Hard,128,M,3,Juan Martin del Potro,27.4,Tim Smyczek,28.1,2016
Indian Wells Masters,Hard,128,M,3,Illya Marchenko,28.4,Dmitry Tursunov,33.2,2016
Indian Wells Masters,Hard,128,M,3,Andrey Kuznetsov,25.0,Marco Trungelliti,26.0,2016
Indian Wells Masters,Hard,128,M,3,Guido Pella,25.8,Kyle Edmund,21.1,2016
Indian Wells Masters,Hard,128,M,3,Frances Tiafoe,18.1,Taylor Fritz,18.3,2016
Indian Wells Masters,Hard,128,M,3,Ryan Harrison,23.8,Dusan Lajovic,25.6,2016
Indian Wells Masters,Hard,128,M,3,Leonardo Mayer,28.8,Sam Groth,28.3,2016
Indian Wells Masters,Hard,128,M,3,Robin Haase,28.9,Diego Schwartzman,23.5,2016
Indian Wells Masters,Hard,128,M,3,Nicolas Mahut,34.1,Renzo Olivo,23.9,2016
Indian Wells Masters,Hard,128,M,3,Mikhail Kukushkin,28.1,Daniel Munoz de la Nava,34.1,2016
Indian Wells Masters,Hard,128,M,3,John Millman,26.7,Alexander Sarkissian,25.9,2016
Indian Wells Masters,Hard,128,M,3,Adrian Mannarino,27.6,Lukas Rosol,30.6,2016
Indian Wells Masters,Hard,128,M,3,Andreas Seppi,32.0,Donald Young,26.6,2016
Indian Wells Masters,Hard,128,M,3,Vasek Pospisil,25.7,Jared Donaldson,19.4,2016
Indian Wells Masters,Hard,128,M,3,Alexander Zverev,18.8,Ivan Dodig,31.1,2016
Indian Wells Masters,Hard,128,M,3,Fernando Verdasco,32.3,Peter Polansky,27.7,2016
Indian Wells Masters,Hard,128,M,3,Gilles Muller,32.8,Victor Estrella,35.5,2016
Indian Wells Masters,Hard,128,M,3,Vincent Millot,30.0,Mackenzie Mcdonald,20.8,2016
Indian Wells Masters,Hard,128,M,3,Thiemo De Bakker,27.4,Jiri Vesely,22.6,2016
Indian Wells Masters,Hard,128,M,3,Michael Berrer,35.6,Juan Monaco,31.9,2016
Indian Wells Masters,Hard,128,M,3,Jozef Kovalik,23.3,Pierre Hugues Herbert,24.9,2016
Indian Wells Masters,Hard,128,M,3,Mikhail Youzhny,33.7,Aljaz Bedene,26.6,2016
Indian Wells Masters,Hard,128,M,3,Guillermo Garcia Lopez,32.7,Ernests Gulbis,27.5,2016
Indian Wells Masters,Hard,128,M,3,Denis Kudla,23.5,Denis Istomin,29.4,2016
Indian Wells Masters,Hard,128,M,3,Bjorn Fratangelo,22.6,Teymuraz Gabashvili,30.7,2016
Indian Wells Masters,Hard,128,M,3,Andy Murray,28.8,Marcel Granollers,29.9,2016
Indian Wells Masters,Hard,128,M,3,Federico Delbonis,25.4,Joao Sousa,26.9,2016
Indian Wells Masters,Hard,128,M,3,Albert Ramos,28.1,Nick Kyrgios,20.8,2016
Indian Wells Masters,Hard,128,M,3,Gael Monfils,29.5,Pablo Carreno Busta,24.6,2016
Indian Wells Masters,Hard,128,M,3,Milos Raonic,25.1,Inigo Cervantes Huegun,26.2,2016
Indian Wells Masters,Hard,128,M,3,Bernard Tomic,23.3,Rajeev Ram,31.9,2016
Indian Wells Masters,Hard,128,M,3,Borna Coric,19.3,Thomaz Bellucci,28.1,2016
Indian Wells Masters,Hard,128,M,3,Tomas Berdych,30.4,Juan Martin del Potro,27.4,2016
Indian Wells Masters,Hard,128,M,3,Stan Wawrinka,30.9,Illya Marchenko,28.4,2016
Indian Wells Masters,Hard,128,M,3,Andrey Kuznetsov,25.0,Jeremy Chardy,29.0,2016
Indian Wells Masters,Hard,128,M,3,Guido Pella,25.8,Pablo Cuevas,30.1,2016
Indian Wells Masters,Hard,128,M,3,David Goffin,25.2,Frances Tiafoe,18.1,2016
Indian Wells Masters,Hard,128,M,3,Marin Cilic,27.4,Ryan Harrison,23.8,2016
Indian Wells Masters,Hard,128,M,3,Leonardo Mayer,28.8,Viktor Troicki,30.0,2016
Indian Wells Masters,Hard,128,M,3,Alexandr Dolgopolov,27.3,Robin Haase,28.9,2016
Indian Wells Masters,Hard,128,M,3,Richard Gasquet,29.7,Nicolas Mahut,34.1,2016
Indian Wells Masters,Hard,128,M,3,Kei Nishikori,26.1,Mikhail Kukushkin,28.1,2016
Indian Wells Masters,Hard,128,M,3,Steve Johnson,26.2,John Millman,26.7,2016
Indian Wells Masters,Hard,128,M,3,Adrian Mannarino,27.6,Benoit Paire,26.8,2016
Indian Wells Masters,Hard,128,M,3,John Isner,30.8,Andreas Seppi,32.0,2016
Indian Wells Masters,Hard,128,M,3,Gilles Simon,31.1,Vasek Pospisil,25.7,2016
Indian Wells Masters,Hard,128,M,3,Alexander Zverev,18.8,Grigor Dimitrov,24.8,2016
Indian Wells Masters,Hard,128,M,3,Fernando Verdasco,32.3,Martin Klizan,26.6,2016
Indian Wells Masters,Hard,128,M,3,Rafael Nadal,29.7,Gilles Muller,32.8,2016
Indian Wells Masters,Hard,128,M,3,Jo-Wilfried Tsonga,30.8,Vincent Millot,30.0,2016
Indian Wells Masters,Hard,128,M,3,Sam Querrey,28.4,Thiemo De Bakker,27.4,2016
Indian Wells Masters,Hard,128,M,3,Jack Sock,23.4,Michael Berrer,35.6,2016
Indian Wells Masters,Hard,128,M,3,Dominic Thiem,22.5,Jozef Kovalik,23.3,2016
Indian Wells Masters,Hard,128,M,3,Roberto Bautista Agut,27.8,Mikhail Youzhny,33.7,2016
Indian Wells Masters,Hard,128,M,3,Feliciano Lopez,34.4,Guillermo Garcia Lopez,32.7,2016
Indian Wells Masters,Hard,128,M,3,Philipp Kohlschreiber,32.3,Denis Kudla,23.5,2016
Indian Wells Masters,Hard,128,M,3,Novak Djokovic,28.7,Bjorn Fratangelo,22.6,2016
Indian Wells Masters,Hard,128,M,3,Stan Wawrinka,30.9,Andrey Kuznetsov,25.0,2016
Indian Wells Masters,Hard,128,M,3,David Goffin,25.2,Guido Pella,25.8,2016
Indian Wells Masters,Hard,128,M,3,Marin Cilic,27.4,Leonardo Mayer,28.8,2016
Indian Wells Masters,Hard,128,M,3,Richard Gasquet,29.7,Alexandr Dolgopolov,27.3,2016
Indian Wells Masters,Hard,128,M,3,Kei Nishikori,26.1,Steve Johnson,26.2,2016
Indian Wells Masters,Hard,128,M,3,John Isner,30.8,Adrian Mannarino,27.6,2016
Indian Wells Masters,Hard,128,M,3,Alexander Zverev,18.8,Gilles Simon,31.1,2016
Indian Wells Masters,Hard,128,M,3,Rafael Nadal,29.7,Fernando Verdasco,32.3,2016
Indian Wells Masters,Hard,128,M,3,Jo-Wilfried Tsonga,30.8,Sam Querrey,28.4,2016
Indian Wells Masters,Hard,128,M,3,Dominic Thiem,22.5,Jack Sock,23.4,2016
Indian Wells Masters,Hard,128,M,3,Feliciano Lopez,34.4,Roberto Bautista Agut,27.8,2016
Indian Wells Masters,Hard,128,M,3,Novak Djokovic,28.7,Philipp Kohlschreiber,32.3,2016
Indian Wells Masters,Hard,128,M,3,Gael Monfils,29.5,Albert Ramos,28.1,2016
Indian Wells Masters,Hard,128,M,3,Milos Raonic,25.1,Bernard Tomic,23.3,2016
Indian Wells Masters,Hard,128,M,3,Tomas Berdych,30.4,Borna Coric,19.3,2016
Indian Wells Masters,Hard,128,M,3,Federico Delbonis,25.4,Andy Murray,28.8,2016
Indian Wells Masters,Hard,128,M,3,Gael Monfils,29.5,Federico Delbonis,25.4,2016
Indian Wells Masters,Hard,128,M,3,Marin Cilic,27.4,Richard Gasquet,29.7,2016
Indian Wells Masters,Hard,128,M,3,Jo-Wilfried Tsonga,30.8,Dominic Thiem,22.5,2016
Indian Wells Masters,Hard,128,M,3,Milos Raonic,25.1,Tomas Berdych,30.4,2016
Indian Wells Masters,Hard,128,M,3,Kei Nishikori,26.1,John Isner,30.8,2016
Indian Wells Masters,Hard,128,M,3,Rafael Nadal,29.7,Alexander Zverev,18.8,2016
Indian Wells Masters,Hard,128,M,3,David Goffin,25.2,Stan Wawrinka,30.9,2016
Indian Wells Masters,Hard,128,M,3,Novak Djokovic,28.7,Feliciano Lopez,34.4,2016
Indian Wells Masters,Hard,128,M,3,Milos Raonic,25.1,Gael Monfils,29.5,2016
Indian Wells Masters,Hard,128,M,3,David Goffin,25.2,Marin Cilic,27.4,2016
Indian Wells Masters,Hard,128,M,3,Rafael Nadal,29.7,Kei Nishikori,26.1,2016
Indian Wells Masters,Hard,128,M,3,Novak Djokovic,28.7,Jo-Wilfried Tsonga,30.8,2016
Indian Wells Masters,Hard,128,M,3,Milos Raonic,25.1,David Goffin,25.2,2016
Indian Wells Masters,Hard,128,M,3,Novak Djokovic,28.7,Rafael Nadal,29.7,2016
Indian Wells Masters,Hard,128,M,3,Novak Djokovic,28.7,Milos Raonic,25.1,2016
Miami Masters,Hard,128,M,3,Denis Istomin,29.5,Borna Coric,19.3,2016
Miami Masters,Hard,128,M,3,Federico Delbonis,25.4,Elias Ymer,19.9,2016
Miami Masters,Hard,128,M,3,John Millman,26.7,Pablo Carreno Busta,24.6,2016
Miami Masters,Hard,128,M,3,Tatsuma Ito,27.8,Nicolas Mahut,34.1,2016
Miami Masters,Hard,128,M,3,Santiago Giraldo,28.3,Paul Henri Mathieu,34.1,2016
Miami Masters,Hard,128,M,3,Aljaz Bedene,26.6,Roberto Carballes Baena,22.9,2016
Miami Masters,Hard,128,M,3,Andreas Seppi,32.0,Donald Young,26.6,2016
Miami Masters,Hard,128,M,3,Pierre Hugues Herbert,25.0,Lukas Rosol,30.6,2016
Miami Masters,Hard,128,M,3,Andrey Kuznetsov,25.0,Rogerio Dutra Silva,32.1,2016
Miami Masters,Hard,128,M,3,Adrian Mannarino,27.7,Illya Marchenko,28.5,2016
Miami Masters,Hard,128,M,3,Marcos Baghdatis,30.7,Benjamin Becker,34.7,2016
Miami Masters,Hard,128,M,3,Tim Smyczek,28.2,Tommy Paul,18.8,2016
Miami Masters,Hard,128,M,3,Denis Kudla,23.5,Hyeon Chung,19.8,2016
Miami Masters,Hard,128,M,3,Sergiy Stakhovsky,30.2,Nicolas Jarry,20.4,2016
Miami Masters,Hard,128,M,3,Mikhail Kukushkin,28.2,Brian Baker,30.8,2016
Miami Masters,Hard,128,M,3,Damir Dzumhur,23.8,Leonardo Mayer,28.8,2016
Miami Masters,Hard,128,M,3,Taylor Fritz,18.3,Simone Bolelli,30.4,2016
Miami Masters,Hard,128,M,3,Lucas Pouille,22.0,Teymuraz Gabashvili,30.8,2016
Miami Masters,Hard,128,M,3,Juan Monaco,31.9,Ivan Dodig,31.2,2016
Miami Masters,Hard,128,M,3,Dusan Lajovic,25.7,Dennis Novikov,22.3,2016
Miami Masters,Hard,128,M,3,Marcel Granollers,29.9,Bjorn Fratangelo,22.6,2016
Miami Masters,Hard,128,M,3,Inigo Cervantes Huegun,26.3,Andrey Rublev,18.4,2016
Miami Masters,Hard,128,M,3,Fernando Verdasco,32.3,Gilles Muller,32.8,2016
Miami Masters,Hard,128,M,3,Juan Martin del Potro,27.4,Guido Pella,25.8,2016
Miami Masters,Hard,128,M,3,Rajeev Ram,32.0,Evgeny Donskoy,25.8,2016
Miami Masters,Hard,128,M,3,Alexander Zverev,18.9,Michael Mmoh,18.1,2016
Miami Masters,Hard,128,M,3,Mikhail Youzhny,33.7,Ernests Gulbis,27.5,2016
Miami Masters,Hard,128,M,3,Albert Ramos,28.1,Alejandro Gonzalez,27.1,2016
Miami Masters,Hard,128,M,3,Sam Groth,28.4,Victor Estrella,35.6,2016
Miami Masters,Hard,128,M,3,Yoshihito Nishioka,20.4,Jared Donaldson,19.4,2016
Miami Masters,Hard,128,M,3,Vasek Pospisil,25.7,Diego Schwartzman,23.5,2016
Miami Masters,Hard,128,M,3,Kyle Edmund,21.1,Jiri Vesely,22.6,2016
Miami Masters,Hard,128,M,3,Andy Murray,28.8,Denis Istomin,29.5,2016
Miami Masters,Hard,128,M,3,Grigor Dimitrov,24.8,Federico Delbonis,25.4,2016
Miami Masters,Hard,128,M,3,Pablo Cuevas,30.2,John Millman,26.7,2016
Miami Masters,Hard,128,M,3,Gael Monfils,29.5,Tatsuma Ito,27.8,2016
Miami Masters,Hard,128,M,3,Jo-Wilfried Tsonga,30.9,Santiago Giraldo,28.3,2016
Miami Masters,Hard,128,M,3,Roberto Bautista Agut,27.9,Aljaz Bedene,26.6,2016
Miami Masters,Hard,128,M,3,Alexandr Dolgopolov,27.3,Andreas Seppi,32.0,2016
Miami Masters,Hard,128,M,3,Kei Nishikori,26.2,Pierre Hugues Herbert,25.0,2016
Miami Masters,Hard,128,M,3,Andrey Kuznetsov,25.0,Stan Wawrinka,30.9,2016
Miami Masters,Hard,128,M,3,Adrian Mannarino,27.7,Sam Querrey,28.4,2016
Miami Masters,Hard,128,M,3,Nick Kyrgios,20.9,Marcos Baghdatis,30.7,2016
Miami Masters,Hard,128,M,3,Tim Smyczek,28.2,John Isner,30.9,2016
Miami Masters,Hard,128,M,3,Milos Raonic,25.2,Denis Kudla,23.5,2016
Miami Masters,Hard,128,M,3,Jack Sock,23.4,Sergiy Stakhovsky,30.2,2016
Miami Masters,Hard,128,M,3,Mikhail Kukushkin,28.2,Thomaz Bellucci,28.2,2016
Miami Masters,Hard,128,M,3,Damir Dzumhur,23.8,Rafael Nadal,29.7,2016
Miami Masters,Hard,128,M,3,David Ferrer,33.9,Taylor Fritz,18.3,2016
Miami Masters,Hard,128,M,3,Lucas Pouille,22.0,Guillermo Garcia Lopez,32.7,2016
Miami Masters,Hard,128,M,3,Gilles Simon,31.2,Juan Monaco,31.9,2016
Miami Masters,Hard,128,M,3,Marin Cilic,27.4,Dusan Lajovic,25.7,2016
Miami Masters,Hard,128,M,3,David Goffin,25.2,Marcel Granollers,29.9,2016
Miami Masters,Hard,128,M,3,Viktor Troicki,30.1,Inigo Cervantes Huegun,26.3,2016
Miami Masters,Hard,128,M,3,Fernando Verdasco,32.3,Jeremy Chardy,29.1,2016
Miami Masters,Hard,128,M,3,Horacio Zeballos,30.8,Juan Martin del Potro,27.4,2016
Miami Masters,Hard,128,M,3,Tomas Berdych,30.5,Rajeev Ram,32.0,2016
Miami Masters,Hard,128,M,3,Steve Johnson,26.2,Alexander Zverev,18.9,2016
Miami Masters,Hard,128,M,3,Benoit Paire,26.8,Mikhail Youzhny,33.7,2016
Miami Masters,Hard,128,M,3,Richard Gasquet,29.7,Albert Ramos,28.1,2016
Miami Masters,Hard,128,M,3,Dominic Thiem,22.5,Sam Groth,28.4,2016
Miami Masters,Hard,128,M,3,Yoshihito Nishioka,20.4,Feliciano Lopez,34.4,2016
Miami Masters,Hard,128,M,3,Joao Sousa,26.9,Vasek Pospisil,25.7,2016
Miami Masters,Hard,128,M,3,Novak Djokovic,28.8,Kyle Edmund,21.1,2016
Miami Masters,Hard,128,M,3,Grigor Dimitrov,24.8,Andy Murray,28.8,2016
Miami Masters,Hard,128,M,3,Gael Monfils,29.5,Pablo Cuevas,30.2,2016
Miami Masters,Hard,128,M,3,Roberto Bautista Agut,27.9,Jo-Wilfried Tsonga,30.9,2016
Miami Masters,Hard,128,M,3,Kei Nishikori,26.2,Alexandr Dolgopolov,27.3,2016
Miami Masters,Hard,128,M,3,Andrey Kuznetsov,25.0,Adrian Mannarino,27.7,2016
Miami Masters,Hard,128,M,3,Nick Kyrgios,20.9,Tim Smyczek,28.2,2016
Miami Masters,Hard,128,M,3,Milos Raonic,25.2,Jack Sock,23.4,2016
Miami Masters,Hard,128,M,3,Damir Dzumhur,23.8,Mikhail Kukushkin,28.2,2016
Miami Masters,Hard,128,M,3,Lucas Pouille,22.0,David Ferrer,33.9,2016
Miami Masters,Hard,128,M,3,Gilles Simon,31.2,Marin Cilic,27.4,2016
Miami Masters,Hard,128,M,3,David Goffin,25.2,Viktor Troicki,30.1,2016
Miami Masters,Hard,128,M,3,Horacio Zeballos,30.8,Fernando Verdasco,32.3,2016
Miami Masters,Hard,128,M,3,Tomas Berdych,30.5,Steve Johnson,26.2,2016
Miami Masters,Hard,128,M,3,Richard Gasquet,29.7,Benoit Paire,26.8,2016
Miami Masters,Hard,128,M,3,Dominic Thiem,22.5,Yoshihito Nishioka,20.4,2016
Miami Masters,Hard,128,M,3,Novak Djokovic,28.8,Joao Sousa,26.9,2016
Miami Masters,Hard,128,M,3,Gael Monfils,29.5,Grigor Dimitrov,24.8,2016
Miami Masters,Hard,128,M,3,Kei Nishikori,26.2,Roberto Bautista Agut,27.9,2016
Miami Masters,Hard,128,M,3,Nick Kyrgios,20.9,Andrey Kuznetsov,25.0,2016
Miami Masters,Hard,128,M,3,Milos Raonic,25.2,Damir Dzumhur,23.8,2016
Miami Masters,Hard,128,M,3,Gilles Simon,31.2,Lucas Pouille,22.0,2016
Miami Masters,Hard,128,M,3,David Goffin,25.2,Horacio Zeballos,30.8,2016
Miami Masters,Hard,128,M,3,Tomas Berdych,30.5,Richard Gasquet,29.7,2016
Miami Masters,Hard,128,M,3,Novak Djokovic,28.8,Dominic Thiem,22.5,2016
Miami Masters,Hard,128,M,3,Kei Nishikori,26.2,Gael Monfils,29.5,2016
Miami Masters,Hard,128,M,3,Nick Kyrgios,20.9,Milos Raonic,25.2,2016
Miami Masters,Hard,128,M,3,David Goffin,25.2,Gilles Simon,31.2,2016
Miami Masters,Hard,128,M,3,Novak Djokovic,28.8,Tomas Berdych,30.5,2016
Miami Masters,Hard,128,M,3,Kei Nishikori,26.2,Nick Kyrgios,20.9,2016
Miami Masters,Hard,128,M,3,Novak Djokovic,28.8,David Goffin,25.2,2016
Miami Masters,Hard,128,M,3,Novak Djokovic,28.8,Kei Nishikori,26.2,2016
Houston,Clay,32,A,3,Juan Monaco,32.0,Gerald Melzer,25.7,2016
Houston,Clay,32,A,3,Benjamin Becker,34.8,Michael Berrer,35.7,2016
Houston,Clay,32,A,3,Sam Querrey,28.4,Reilly Opelka,18.6,2016
Houston,Clay,32,A,3,Lukas Lacko,28.4,Dmitry Tursunov,33.3,2016
Houston,Clay,32,A,3,Tim Smyczek,28.2,Nicolas Kicker,23.6,2016
Houston,Clay,32,A,3,Donald Young,26.6,Steve Johnson,26.2,2016
Houston,Clay,32,A,3,Marcos Baghdatis,30.7,Diego Schwartzman,23.6,2016
Houston,Clay,32,A,3,Fernando Verdasco,32.3,Carlos Berlocq,33.1,2016
Houston,Clay,32,A,3,Matthew Barton,24.2,Frances Tiafoe,18.2,2016
Houston,Clay,32,A,3,Tommy Paul,18.8,Paolo Lorenzi,34.3,2016
Houston,Clay,32,A,3,Hyeon Chung,19.8,Victor Estrella,35.6,2016
Houston,Clay,32,A,3,Denis Kudla,23.6,Mischa Zverev,28.6,2016
Houston,Clay,32,A,3,Juan Monaco,32.0,Benoit Paire,26.9,2016
Houston,Clay,32,A,3,Sam Querrey,28.4,Benjamin Becker,34.8,2016
Houston,Clay,32,A,3,Feliciano Lopez,34.5,Lukas Lacko,28.4,2016
Houston,Clay,32,A,3,Tim Smyczek,28.2,Donald Young,26.6,2016
Houston,Clay,32,A,3,Marcos Baghdatis,30.7,Fernando Verdasco,32.3,2016
Houston,Clay,32,A,3,Jack Sock,23.5,Matthew Barton,24.2,2016
Houston,Clay,32,A,3,Hyeon Chung,19.8,Tommy Paul,18.8,2016
Houston,Clay,32,A,3,John Isner,30.9,Denis Kudla,23.6,2016
Houston,Clay,32,A,3,Juan Monaco,32.0,Sam Querrey,28.4,2016
Houston,Clay,32,A,3,Feliciano Lopez,34.5,Tim Smyczek,28.2,2016
Houston,Clay,32,A,3,Jack Sock,23.5,Marcos Baghdatis,30.7,2016
Houston,Clay,32,A,3,John Isner,30.9,Hyeon Chung,19.8,2016
Houston,Clay,32,A,3,Juan Monaco,32.0,Feliciano Lopez,34.5,2016
Houston,Clay,32,A,3,Jack Sock,23.5,John Isner,30.9,2016
Houston,Clay,32,A,3,Juan Monaco,32.0,Jack Sock,23.5,2016
Marrakech,Clay,32,A,3,Facundo Bagnis,26.0,Lamine Ouahab,31.2,2016
Marrakech,Clay,32,A,3,Albert Montanes,35.3,Franko Skugor,28.5,2016
Marrakech,Clay,32,A,3,Daniel Gimeno Traver,30.6,Teymuraz Gabashvili,30.8,2016
Marrakech,Clay,32,A,3,Thiemo De Bakker,27.5,Amine Ahouda,18.5,2016
Marrakech,Clay,32,A,3,Denis Istomin,29.5,Lorenzo Giustino,24.5,2016
Marrakech,Clay,32,A,3,Pablo Carreno Busta,24.7,Evgeny Donskoy,25.9,2016
Marrakech,Clay,32,A,3,Paul Henri Mathieu,34.2,Albert Ramos,28.2,2016
Marrakech,Clay,32,A,3,Maximo Gonzalez,32.7,Daniel Munoz de la Nava,34.1,2016
Marrakech,Clay,32,A,3,Simone Bolelli,30.4,Taro Daniel,23.1,2016
Marrakech,Clay,32,A,3,Jiri Vesely,22.7,Inigo Cervantes Huegun,26.3,2016
Marrakech,Clay,32,A,3,Nikola Mektic,27.2,Reda El Amrani,27.8,2016
