Player_Name,Hard_mean,Clay_mean,Grass_mean,Hard_variance,Clay_variance,Grass_variance,Player_age
Eduardo Nava,24.987831323799703,24.990265059039764,24.990265059039764,8.444784191062167,8.422487352849735,8.422487352849735,26.2
Eduardo Struvay,24.999953296045312,24.999945297641407,24.99995493052743,8.33359586626293,8.33364823582555,8.333586267443819,32.2
Eero Vasa,25.005484853859194,25.004387883087357,25.004387883087357,8.25684561839939,8.272136680983822,8.272136680983822,26.6
Egor Gerasimov,24.788031628314165,24.81408108778292,24.82211120645504,5.709726352323888,6.018076692995208,6.094499055365987,30.8
Egor Matvievici,24.999993061640662,24.999994449312528,24.999994449312528,8.33324408985934,8.333255271887472,8.333255271887472,26.4
Elbert Sie,24.999997597980624,24.9999980783845,24.9999980783845,8.333325710273009,8.333320568218408,8.333320568218408,35.3
Elias Ymer,24.96509632886635,24.958723687356912,24.949163755362196,7.540165199163133,7.401944396465523,7.4900774563588435,27.0
Eliot Spizzirri,25.0,25.0,25.0,8.3333,8.3333,8.3333,21.5
Elliot Benchetrit,24.963204870984793,24.958573876227522,24.96523499876103,8.115848799525503,8.02033000855434,8.097530347372828,28.5
Elmer Moller,25.00092678982691,25.000741431861528,25.000741431861528,8.282188075883797,8.292417970468103,8.292417970468103,20.1
Emil Reinberg,24.99928342989944,24.999426743919553,24.999426743919553,8.338909629305011,8.33778770344401,8.33778770344401,26.2
Emil Ruusuvuori,25.111162493608578,25.063962803375546,25.07181889780221,3.7104215164810643,3.9886508581596596,3.9774151741722674,24.0
Emilio Gomez,24.83275433903327,24.862602073621677,24.864602850068863,7.905889003992673,8.021697501912113,8.006624495962791,31.3
Emilio Nava,24.874958284228146,24.89996662738252,24.89996662738252,7.579164436683151,7.731755800162385,7.731755800162385,21.2
Enrique Lopez Perez,24.999944397246054,24.999930496557564,24.999944397246054,8.332854214158699,8.332742767698374,8.332854214158699,32.1
Enzo Couacaud,24.894278278869642,24.904427848442406,24.895835192595104,7.150679150035928,7.232039440616082,7.164479255895383,27.8
Ergi Kirkin,24.993772095960583,24.99478875982508,24.994502613645846,8.266807371537215,8.282600866777374,8.28562460892405,24.6
Eric Jr. Olivarez,24.999102645694496,24.99887830711812,24.999102645694496,8.325003196548383,8.32292899568548,8.325003196548383,24.8
Eric Quigley,24.99997776893304,24.99998221514643,24.99998221514643,8.333299998951498,8.333299999161198,8.333299999161198,34.0
Erik Arutiunian,24.998195525759566,24.997744407199455,24.998195525759566,8.3555319104373,8.361089888046626,8.3555319104373,18.9
Ernesto Escobedo,24.914560155916018,24.93085111953299,24.931156892674284,8.25673299318281,8.273089179168089,8.273853599872423,27.1
Ernests Gulbis,24.965560434626283,24.96523098365478,24.968465684501105,8.068696169397878,8.049727976940737,8.07895462132719,35.9
Ethan Quinn,25.0,25.0,25.0,8.3333,8.3333,8.3333,19.4
Evan Furness,24.975035738700953,24.980028590960764,24.980028590960764,8.072646233698059,8.124776986958448,8.124776986958448,25.1
Evan King,24.99910058773011,24.999280470184086,24.999280470184086,8.333048931794602,8.333099514664342,8.333099514664342,31.9
Evgenii Tiurnev,24.987062829255535,24.989650263404428,24.989650263404428,8.428304449617832,8.409307409298442,8.409307409298442,26.5
Evgeny Donskoy,24.902763647109435,24.919646845349693,24.917500096222437,7.597440383436209,7.716616304431819,7.694013064525005,33.4
Evgeny Karlovskiy,24.999438547353325,24.99955083788266,24.99955083788266,8.333299891261344,8.333299913009077,8.333299913009077,29.1
Fabian Marozsan,24.99780073397271,24.998240587178167,24.998240587178167,8.361370896085845,8.355756716868676,8.355756716868676,23.5
Fabiano De Paula,24.999991883859064,24.999989854823827,24.999991883859064,8.333327424129747,8.333334280162184,8.333327424129747,34.6
Fabio Fognini,24.862840220312535,24.879373668816452,24.877893566849814,4.734207218105457,4.726897407195119,4.978731893962523,35.8
Fabrice Martin,24.999915833935457,24.999920701671098,24.99990574482451,8.333539013967533,8.33348310572048,8.33347297363164,36.7
Facundo Arguello,24.9985186407431,24.99815355146933,24.99851803622995,8.323358641325234,8.320835363458905,8.323365486789864,34.9
Facundo Bagnis,24.668148759325593,24.688859656860142,24.691049307262922,6.261756782175229,6.322981698212804,6.446291839857516,33.0
Facundo Diaz Acosta,24.9884002939562,24.98550036744525,24.9884002939562,8.433869123114238,8.45904843319103,8.433869123114238,22.4
Facundo Mena,24.972691874914474,24.97815349993158,24.97815349993158,8.623255007883905,8.565264006307126,8.565264006307126,30.9
Fajing Sun,25.0,25.0,25.0,8.3333,8.3333,8.3333,26.9
Farrukh Dustov,24.999941362077386,24.999935209100904,24.9999390150945,8.333041965928075,8.33297702978589,8.33301454249056,37.1
Federico Coria,24.799352454151297,24.83811963526251,24.81207334537482,6.202504182583957,6.38168329000972,6.580473566758318,31.1
Federico Delbonis,24.558522732059483,24.611430441116728,24.598710009493026,4.880365860166889,4.966112472324287,5.021306275031561,32.3
Federico Gaio,24.915014433189434,24.92424163801174,24.92855825386719,8.244493458671913,8.236608971813519,8.250905493883364,31.9
Federico Zeballos,24.99290523757345,24.99391667824887,24.994143073698808,8.330847978028087,8.334036367924003,8.332537834096886,38.2
Feliciano Lopez,24.513383158972303,24.536754365161222,24.52645254382462,5.639897733296363,5.677325609802609,5.6232642709521485,41.5
Felipe Meligeni Alves,24.966912064991867,24.962179977157408,24.968485352066345,8.428618008760727,8.419376196437467,8.41391975060723,25.0
Felix Auger Aliassime,26.077304020846174,25.912686300624806,25.908083784935126,1.9484777427525706,2.2336514444562776,2.424084198019956,22.6
Fernando Verdasco,24.713710896732017,24.736418227025908,24.732877085173957,6.400266373513466,6.441863774171912,6.4133986808607135,40.4
Filip Cristian Jianu,24.99811231931301,24.99848985545041,24.99848985545041,8.357068180484976,8.352316566151549,8.352316566151549,23.9
Filip Horansky,24.978842678444234,24.974431721470044,24.97904437248287,8.378452352413168,8.411138644426794,8.389447668542068,30.1
Filip Krajinovic,25.045128359364607,25.0812561181827,25.082581401123775,4.33574570126435,4.763569211454135,4.684698460771525,31.1
Filip Misolic,25.039581456407408,25.063364869440576,25.045753922599104,7.493280517063743,7.231164824153391,7.464861147266319,22.1
Filip Peliwo,24.99995117356837,24.99995567451219,24.999958599146915,8.33344159663684,8.33337201315633,8.333394937812956,30.5
Filippo Baldi,24.997250682020983,24.996563352526227,24.997250682020983,8.342999388775437,8.34542268935998,8.342999388775437,27.2
Filippo Volandri,24.99971019165302,24.999664843419062,24.999715765494635,8.331001504342744,8.33060687968795,8.331022068010038,43.6
Finn Reynolds,24.997751469990245,24.997751469990245,24.997189337487804,8.33030825251214,8.33030825251214,8.329560315640174,23.6
Finn Tearney,25.000618619092187,25.00049489527375,25.00049489527375,8.342955111489708,8.341023795961059,8.341023795961059,32.4
Fitriadi M Rifqi,24.99226450472745,24.99381160378196,24.99381160378196,8.260442532710677,8.275019640872936,8.275019640872936,24.6
Flavio Cobolli,24.91801722363764,24.925385735451833,24.930401315150878,7.8028351748300375,7.839736766428865,7.8775448077639805,20.9
Florent Serra,24.999989847881512,24.99999187830521,24.99999187830521,8.33329999992286,8.333299999938287,8.333299999938287,42.5
Florian Mayer,24.989763982483215,24.99016478935263,24.990732866454753,8.258771727602682,8.257263138367327,8.261955018197236,39.8
Florin Mergea,24.99998043814455,24.99998435051564,24.99998435051564,8.33311007475709,8.333148059805673,8.333148059805673,38.4
Frances Tiafoe,25.554513370421866,25.46043329370865,25.47878173094757,3.8630434848436934,4.318098481668231,4.366134486199309,25.3
Francesco Maestrelli,24.968039092032708,24.974431273626166,24.974431273626166,8.153186580768168,8.189209264614535,8.189209264614535,20.8
Francesco Passaro,24.941521190136427,24.941709295238997,24.948102437944634,8.158734235237747,8.136637797680239,8.169422799624783,22.2
Francis Casey Alcantara,25.00000494408551,25.00000618010689,25.00000494408551,8.333112374687774,8.333065468520392,8.333112374687774,31.4
Francisco Cerundolo,24.946758440631353,24.996387266742612,24.94844320466224,6.760978102590411,6.918332538218828,6.890881033538538,24.6
Francisco Llanes,24.997604137507548,24.997005171884435,24.997604137507548,8.319522976765953,8.316078093570257,8.319522976765953,24.4
Francisco Yim Kim,24.999979803672638,24.99998384293811,24.99998384293811,8.333122690961593,8.333158152769274,8.333158152769274,28.3
Franco Agamenone,25.003067508413057,25.003834385516324,25.003067508413057,8.286767269489959,8.272235140615525,8.286767269489959,30.2
Franco Roncadelli,24.993223943387246,24.994579154709797,24.994579154709797,8.314173247850144,8.318016067347797,8.318016067347797,23.5
Frank Dancevic,24.999897730326786,24.9999192496212,24.999955666311212,8.331832623766454,8.331816718064594,8.331676807419173,38.8
Franko Skugor,24.99668053222566,24.996913715113962,24.99689583381285,8.312089241364458,8.315651287392225,8.317976416612419,36.3
Franz Luna Lavidalie,24.998612956620313,24.99889036529625,24.99889036529625,8.347456344524762,8.344624318416281,8.344624318416281,25.4
Fred Simonsson,24.99994389582359,24.999929869779486,24.99994389582359,8.333907918878683,8.334059898598355,8.333907918878683,28.6
Freddy Murray,25.0,25.0,25.0,8.3333,8.3333,8.3333,20.1
Frederico Ferreira Silva,24.965802989453653,24.972467661442405,24.97256473373158,8.365691887228287,8.358220552173519,8.358823810575528,28.8
Frederik Nielsen,25.0011310079286,25.0009057259922,25.000905215075914,8.322252986740695,8.324471539147941,8.324466402556782,39.5
Fritz Wolmarans,25.00000497150569,25.00000397720455,25.00000397720455,8.333374545893264,8.333359636795887,8.333359636795887,36.9
Gabi Adrian Boitan,24.994081158460986,24.992601448076236,24.994081158460986,8.275878811964166,8.261523514955208,8.275878811964166,23.6
Gabor Borsos,24.999559206496716,24.9996377467695,24.99964309034054,8.32956492543614,8.330278622888871,8.330297134707418,35.5
Gabriel Diallo,24.99367659445562,24.994941275564496,24.994941275564496,8.397743579586376,8.3848548636691,8.3848548636691,21.9
Gabriel Donev,24.999697169230014,24.999757735384016,24.999757735384016,8.337115742838787,8.336352594271029,8.336352594271029,27.1
Gabriel Flores Ruiz,24.999994010230882,24.999995208184707,24.999995208184707,8.33325806736146,8.333266453889168,8.333266453889168,31.0
Gael Monfils,25.38933208589064,25.2953503428236,25.29826511404989,3.7746457653421017,4.374273953819857,4.44176282822238,36.7
Gastao Elias,24.991935505194302,24.99270490082109,24.992804513074454,8.344131439733022,8.338240920123049,8.34044986733685,35.8
Genaro Alberto Olivieri,25.0,25.0,25.0,8.3333,8.3333,8.3333,24.8
Geoffrey Blancaneaux,24.9111134426305,24.91143924340439,24.921134527126622,8.01688021230195,7.964453058670355,8.028624645839244,24.4
George Loffhagen,25.0,25.0,25.0,8.3333,8.3333,8.3333,22.2
George Tsivadze,24.999388398197688,24.999280480582666,24.999408390569045,8.33101737263956,8.330756515977027,8.331155049447068,30.6
Gerald Melzer,24.970848363623066,24.96553691626059,24.9717267910594,8.383889359386252,8.386117521289888,8.379235945300566,37.0
Gerardo Lopez Villasenor,24.967953327471363,24.972439739324248,24.973508029686936,8.499944623913544,8.451317503237135,8.459765870879677,29.3
Germain Gigounon,24.999943976585087,24.999929970731355,24.999943976585087,8.332852740566516,8.332740925708144,8.332852740566516,34.0
Gian Marco Moroni,24.952581166822252,24.95399701163751,24.958479190426562,8.740705423374463,8.7587265771231,8.702950641246547,28.1
Gianluca Mager,24.79936222702513,24.831481320393216,24.837681856865693,6.808607768993897,6.874977369761167,6.945504022589666,28.1
Gianluigi Quinzi,24.99971905508608,24.999779833684826,24.99977728389818,8.332528781722068,8.332583713357277,8.332638911118273,27.1
Gianni Mina,24.999992680124123,24.999990850155154,24.999992680124123,8.333635729801342,8.333719663533792,8.333635729801342,31.2
