Player_Name,Hard_ELO,Clay_ELO,Grass_ELO,Player_age
Nikoloz Davlianidze,1497.967151701297,1498.3737213610375,1498.3737213610375,23.1
Marton Fucsovics,1532.9596637347274,1537.8152780238338,1543.7543484968778,31.1
Holger Rune,1841.8006690854197,1810.6508632623706,1768.8278124333626,19.9
Christian Garay,1500.9059942643003,1500.7247954114403,1500.7247954114403,27.0
Eric Quigley,1498.165070658734,1498.5320565269872,1498.5320565269872,34.0
Younes Lalami Laaroussi,1500.0,1500.0,1500.0,21.9
Xin Gao,1498.6157651504434,1498.8926121203547,1498.8926121203547,29.3
Kyle Johnson,1498.5006524204425,1498.800521936354,1498.800521936354,29.5
John Patrick Smith,1423.2363491207543,1436.7247229102697,1434.3942774273526,39.0
Federico Gaio,1426.5282409128813,1434.7898981851408,1438.363617376899,31.9
Daniel Evans,1664.7591244712567,1595.0076579610102,1613.196217602397,32.9
Petros Chrysochos,1494.127909571568,1494.9974247472978,1495.166815252829,26.8
M Abid Ali Khan Akbar,1500.157707137664,1500.1420571459503,1500.4561414556206,32.5
Micke Kontinen,1498.9356460575646,1498.8207699756201,1499.0028515703043,30.2
Palaphoom Kovapitukted,1500.1834896500043,1500.5481759545821,1500.3251847131496,23.3
Daniel Munoz de la Nava,1474.6775756939637,1472.027628211677,1476.313423958063,41.1
Henri Laaksonen,1389.503314593817,1409.9036465331474,1402.4054170794384,31.0
Coleman Wong,1501.09060171944,1500.8724813755518,1500.8724813755518,19.2
Luca Nardi,1480.7150745198442,1478.6481097677176,1481.9391930166944,19.6
Lucas Catarina,1474.0345284378395,1469.5550212026628,1474.9286887291123,27.0
Alex De Minaur,1754.4832045753099,1679.7704890024515,1707.7489946314872,24.1
Amir Milushev,1500.0,1500.0,1500.0,17.6
Jonathan Mridha,1499.987560648908,1499.9900485191265,1499.9900485191265,28.4
Novak Djokovic,2098.8610881249033,2063.144760081945,2080.9234051071326,35.9
Stefano Napolitano,1497.88181944305,1497.3522743038125,1497.88181944305,34.0
Cheng Yu Yu,1498.884349199258,1499.1074793594062,1499.1074793594062,27.8
Minjong Park,1499.1057797027295,1499.1057797027295,1498.882224628412,21.2
Kevin King,1480.8868280880265,1483.995582825485,1483.1032332693146,33.8
Marcus Willis,1501.358020398599,1501.358020398599,1501.6975254982488,32.7
Finn Tearney,1494.3426389342685,1495.4741111474145,1495.4741111474145,32.4
Kimmer Coppejans,1433.4633488561667,1439.0043269611022,1442.9201368237798,29.6
Dino Prizmic,1488.6380697270145,1485.797587158768,1488.6380697270145,18.1
Andrea Vavassori,1482.64942403411,1482.1091208105654,1477.0960977896618,27.9
Daniel Brands,1473.4125207583197,1473.0009138046585,1473.287005795131,35.5
Nam Hoang Ly,1499.4119929649485,1498.7942164148653,1499.2027597243618,29.0
Alvaro Lopez San Martin,1500.0,1500.0,1500.0,25.9
Uladzimir Ignatik,1498.9851195346728,1498.7313994183407,1498.9851195346728,33.1
Bar Tzuf Botzer,1498.4312758824171,1498.7450207059335,1498.7450207059335,28.9
Blaise Bicknell,1499.8380125746687,1499.8087807626275,1499.8430192610206,22.7
Lukas Klein,1457.9539658646236,1459.5915676769273,1454.5828518078308,26.9
Vilius Gaubas,1497.2559418195299,1497.804753455624,1497.804753455624,18.6
Nerman Fatic,1499.572542385135,1499.9365861988333,1499.7818349262081,29.8
Gianni Mina,1498.9747490457146,1498.718436307143,1498.9747490457146,31.2
Ugo Nastasi,1497.185700500962,1497.303033795552,1497.5505485762285,29.7
Matwe Middelkoop,1500.605359448585,1500.484287558868,1500.484287558868,39.4
Aldin Setkic,1494.5607327554146,1494.8032179922016,1495.2728669989406,35.8
Dragos Nicolae Madaras,1480.0672953357976,1484.0538362686382,1484.0538362686382,25.8
Ivan Endara,1498.5399847071571,1498.378810347281,1498.6305755797503,36.9
Laslo Djere,1512.8972339438262,1589.0083317232693,1525.8522534143738,27.8
Daniel Kosakowski,1498.650850199158,1498.9206801593264,1498.9206801593264,31.0
Denis Kudla,1406.8499459640066,1409.3253922568601,1434.9205292749707,30.6
Yasir Khan,1498.6629473260555,1498.4798965612338,1498.7301528387952,33.8
Alan Fernando Rubio Fierros,1496.3771653843537,1495.471456730442,1496.3771653843537,24.6
Ignaci Roca,1498.1897826634179,1498.5518261307343,1498.5518261307343,36.4
Mathias Bourgue,1478.676360949839,1474.6294023814357,1479.2470059250109,36.7
Gian Marco Moroni,1472.2257376308341,1472.9897346607843,1475.6513210184971,28.1
Benjamin Becker,1457.149252413894,1459.3615832835865,1462.4024542601526,42.7
Ruben Bemelmans,1455.8776625242729,1461.8760707788147,1461.0382011544432,35.6
Andrei Ciumac,1499.5444421285897,1499.6355537028717,1499.6355537028717,37.4
Radu Albot,1505.8639906311175,1474.7197540066222,1474.5222786460452,33.4
Daniil Medvedev,1875.9337882463374,1768.9853619531946,1790.0682540873777,27.1
Antso Rakotondramanga,1500.0070754547078,1500.0053948283073,1500.0055423480069,34.5
Ilija Bozoljac,1499.676905647934,1499.7415245183472,1499.7415245183472,37.4
Giovanni Mpetshi Perricard,1500.0,1500.0,1500.0,20.2
Jack Draper,1644.4787968326132,1629.2904789594184,1637.6685302127823,21.2
Oscar Otte,1521.4263273049764,1527.9223958304083,1556.5275479334084,29.7
Haydn Lewis,1493.6006898688697,1493.941768057853,1494.4633146340989,40.1
Francisco Llanes,1499.2935668588966,1499.1169585736206,1499.2935668588966,24.4
Benjamin Balleret,1497.6102377846992,1497.0085664386556,1497.608357432602,40.1
Christopher Eubanks,1458.8636326484495,1468.2895231533387,1469.7877944465627,27.0
Tung Lin Wu,1472.6661230304856,1478.132898424388,1478.132898424388,24.8
N Sriram Balaji,1499.1052981763244,1498.8816227204054,1499.1052981763244,33.4
Joao Fonseca,1500.0,1500.0,1500.0,16.5
Flavio Cobolli,1478.532768392074,1480.6694668958187,1481.8676601279526,20.9
Florent Serra,1498.6579401671756,1498.9263521337407,1498.9263521337407,42.5
Aisam Ul Haq Qureshi,1503.8719600021366,1503.8415983382195,1504.2583998261257,43.4
Ernesto Escobedo,1447.6336818821742,1450.1445648357903,1451.9189497482841,27.1
Michael Mmoh,1409.3997083627612,1407.5971518530805,1415.4830947196276,25.3
Gerald Melzer,1456.0590190638243,1456.7469795862978,1461.2471105111656,37.0
Laurynas Grigelis,1494.3430560206473,1495.0176868706644,1494.2162417290594,32.5
Sebastian Quiros,1499.1193695500035,1499.1745257170712,1499.241731229811,24.9
Anthony Jackie Tang,1501.113923668711,1500.891138934969,1500.891138934969,24.1
Nikola Mektic,1492.912361703585,1493.3718977180051,1493.9041152984848,37.8
Kei Nishikori,1672.6951609463854,1670.8105516085855,1653.7996620720958,33.5
Chuhan Wang,1499.6092986799629,1499.6874389439702,1499.6874389439702,32.0
Soufiane El Mesbahi,1498.884349199258,1499.1074793594062,1499.1074793594062,22.1
Juan Ignacio Londero,1411.3765616971507,1424.7198707718487,1418.4526742713063,29.7
Kasidit Samrej,1505.8209162921576,1504.6567330337264,1504.6567330337264,22.6
Emilio Nava,1443.7947150127493,1455.0357720101997,1455.0357720101997,21.2
Yu Hsiou Hsu,1500.0,1500.0,1500.0,24.5
Elias Ymer,1489.1136196388647,1480.729289740127,1479.818405535153,27.0
Daniels Tens,1496.2413328124876,1496.99306624999,1496.99306624999,18.0
Sebastian Ofner,1504.8843066954155,1507.552893285349,1506.9344391755474,27.0
Alexandros Skorilas,1502.7440581804701,1502.195246544376,1502.195246544376,25.4
Guillermo Garcia Lopez,1444.5228936769704,1457.0577448545503,1452.1214604692857,39.8
Ryan Peniston,1513.554462872614,1517.4682157115665,1525.7490224784099,27.6
Abedallah Shelbayh,1500.0,1500.0,1500.0,19.4
Clement Chidekh,1500.0,1500.0,1500.0,21.6
Diego Fernandez Flores,1502.9398363103774,1503.6747953879717,1502.9398363103774,22.3
Miguel Gallardo Valles,1499.9995435480957,1499.9996348384766,1499.9996348384766,41.9
Marcos Baghdatis,1510.429223261601,1497.015680891244,1506.7151505839659,37.6
Jabor Al Mutawa,1493.6160682572133,1494.8928546057707,1494.8928546057707,28.6
Austin Smith,1497.483872946878,1497.9870983575022,1497.9870983575022,29.6
Maxime Cressy,1569.2437399391622,1549.9894125579424,1588.9931586645812,25.9
Constantinos Ioannides,1499.731177949041,1499.6639724363013,1499.731177949041,27.8
Yaraslav Shyla,1497.7601353758782,1497.7977100990454,1498.0257090999662,30.9
Jean Andersen,1499.6616878795408,1499.7293503036326,1499.7293503036326,34.7
Tim Puetz,1496.4445188725626,1497.1746806359617,1497.1985125583515,36.1
Bogdan Borza,1501.1097794578272,1500.8878235662619,1500.8878235662619,25.8
Andres Martin,1505.9231519200428,1504.7385215360343,1504.7385215360343,23.0
Altug Celikbilek,1513.2021364195775,1508.064084178312,1506.7707176510596,27.0
Reda El Amrani,1498.0891451319458,1497.6114314149324,1498.0891451319458,34.8
Franco Agamenone,1521.001906684232,1526.2523833552896,1521.001906684232,30.2
Tatsuma Ito,1466.2157588520952,1471.1948836349432,1471.1477991090103,34.6
Pedro Sousa,1414.740226198335,1419.1303522404062,1421.870277919603,36.8
Jan Zielinski,1492.5941401381256,1494.0753121105004,1494.0753121105004,26.1
Caleb Chakravarthi,1486.075031485092,1488.8600251880735,1488.8600251880735,24.0
Inigo Cervantes Huegun,1470.6433800855411,1469.6390335558074,1471.6463481518472,34.2
Hans Podlipnik Castillo,1501.2132500256307,1501.5165625320383,1501.2132500256307,35.1
Genaro Alberto Olivieri,1500.0,1500.0,1500.0,24.8
Andrey Golubev,1468.1384737775295,1470.6468109262667,1471.7356175785221,35.7
Alex Bolt,1464.558701009439,1469.3216740372782,1466.4150655744377,30.6
Yi Zhou,1500.0,1500.0,1500.0,18.5
Tommy Robredo,1475.9065134326277,1469.3903719289071,1476.0013381361514,45.9
Jurgen Melzer,1492.0329005477602,1494.6015486239585,1493.7277078847733,42.4
Duilio Vallebuona,1499.637575214584,1499.5469690182304,1499.637575214584,30.6
Maks Kasnikowski,1502.0238121895693,1501.6190497516554,1501.6190497516554,19.6
Francisco Yim Kim,1499.3897484351119,1499.5117987480894,1499.5117987480894,28.3
Artem Smirnov,1495.593569567306,1495.86446084268,1496.203569071105,34.9
Carlos Gimeno Valero,1491.9204996488052,1489.9006245610065,1491.9204996488052,21.8
Menelaos Efstathiou,1495.704857674817,1495.0295847458235,1495.8819744091736,23.9
Alessandro Giannessi,1450.7062197210814,1445.7885716893154,1453.9976850712878,34.8
Filip Cristian Jianu,1497.6889340786843,1498.1511472629475,1498.1511472629475,23.9
Daniel Azar,1500.0,1500.0,1500.0,18.5
Aleksandre Bakshi,1483.8058647804357,1487.0446918243485,1487.0446918243485,25.4
Michael Vrbensky,1492.0318502548387,1493.625480203871,1493.625480203871,23.0
Nutthanon Kadchapanan,1500.3357025696766,1500.2685620557413,1500.2685620557413,29.6
Lorenzo Musetti,1644.624669746215,1684.0249185580608,1625.7024906335598,21.1
Martin Vaisse,1498.8994172043817,1498.624271505477,1498.8994172043817,35.7
Thomaz Bellucci,1445.5989498150157,1450.2310531086443,1449.064336074624,40.1
Quang Huy Ngo,1499.6639724363013,1499.731177949041,1499.731177949041,38.9
Marko Topo,1475.5006444174471,1469.3758055218088,1475.5006444174471,19.5
Amir Weintraub,1488.8396826174699,1490.7826508178057,1490.2033649147247,39.9
Sanjar Fayziev,1488.5799932796258,1490.4352917751687,1490.2623747855234,28.5
Laurent Lokoli,1485.81268986898,1485.3296639463572,1487.1743794734832,28.2
Andres Bucaro,1499.731177949041,1499.6639724363013,1499.731177949041,32.3
Nicolas Alvarez,1494.7986843425524,1493.0135592746442,1494.583219385421,28.2
Hugo Gaston,1453.1379545907826,1495.2501123578293,1481.6439361626979,22.5
Liang Chi Huang,1501.71450912977,1501.5920823225686,1501.4695962010394,30.9
Jonas Forejtek,1507.4268613819763,1505.941489105581,1505.941489105581,22.6
Michael Russell,1487.3819390120725,1488.2711161221682,1488.011459115052,45.7
Karen Khachanov,1777.4448775905187,1768.8120591271297,1764.2248012004475,26.9
Gilles Simon,1533.3766389432303,1521.979952897516,1523.484013126103,38.4
Lucas Gomez,1477.7572821674114,1482.360943367769,1482.2747669045248,28.0
Sunu Wahyu Trijati,1500.453589766447,1500.3628718131577,1500.3628718131577,35.8
Evgeny Karlovskiy,1495.706204268461,1496.564963414769,1496.564963414769,29.1
Tsung Hua Yang,1499.3385201509584,1499.4708161207666,1499.4708161207666,32.4
Vit Kopriva,1500.9201255655896,1501.7647801860778,1501.1932914451857,25.8
Carlos Alcaraz,1936.2805102465372,1917.6789739656297,1877.1101164352344,20.0
Matteo Berrettini,1794.6982295932653,1824.8363604604683,1837.2541055359707,26.9
Niels Desein,1495.7550234989017,1496.297419182919,1495.914169662666,36.0
Saketh Myneni,1491.9462706373288,1493.6550833517401,1493.7776669040868,36.2
Takanyi Garanganga,1491.7956791711229,1493.4365433368982,1493.4365433368982,33.5
Grega Zemlja,1499.151541353811,1499.241441597361,1499.2857702005208,36.5
Ibrahim Abou Chahine,1499.09259090145,1499.2740727211599,1499.2740727211599,32.5
Stefanos Sakellaridis,1500.0,1500.0,1500.0,18.3
Tomas Vaise,1498.5633322964816,1498.8506658371853,1498.8506658371853,25.0
Yassir Kilani,1498.884349199258,1499.1074793594062,1499.1074793594062,22.6
Russell Moseley,1499.2108213658973,1499.368657092718,1499.368657092718,38.2
Martin Cuevas,1483.9972657315018,1485.3663755429595,1486.3838405664271,31.6
Maxime Janvier,1465.5081308948832,1459.7988635348395,1466.8031086354324,26.9
Taro Daniel,1456.086953843177,1453.4784213924752,1446.4443486415369,30.2
Nuno Borges,1499.0390165409344,1492.2841995853685,1489.77919315983,26.1
Pavel Kotov,1460.6509950484954,1463.825434079859,1466.4339685014907,24.4
Strong Kirchheimer,1500.0,1500.0,1500.0,28.3
Hernan Casanova,1487.3725470522168,1484.215683815271,1487.3725470522168,29.4
Luis David Martinez,1500.9948840298769,1500.5757950423515,1500.6980795876568,33.8
Tao Mu,1500.0,1500.0,1500.0,23.3
Mikael Ymer,1629.5870370079886,1610.929030672493,1606.300144223841,24.6
Daniel Windahl,1498.7395005508208,1498.9916004406566,1498.9916004406566,26.6
Philipp Petzschner,1498.97131287082,1498.6791877521887,1498.9557780546704,39.4
Alexander Cozbinov,1474.6334304528552,1479.7067443622843,1479.7067443622843,27.6
Joao Sousa,1434.2728319769371,1425.0332188977418,1418.9164380156033,34.0
Arthur Fery,1500.0,1500.0,1500.0,20.9
Thiemo De Bakker,1470.0305678432624,1471.8880409160597,1473.1228299202053,35.7
Stefan Kozlov,1468.2329857197878,1468.458185825645,1463.6247208955301,24.9
Marin Cilic,1735.2536766084415,1753.1566141374678,1747.3194243889707,34.2
Matteo Arnaldi,1454.8452230951173,1460.360123044678,1462.3134871732425,22.1
Andreja Petrovic,1500.0,1500.0,1500.0,22.9
Felipe Meligeni Alves,1485.2967993398138,1483.5915727692652,1486.1726098262573,25.0
John Bryan Decasa Otico,1500.8447048767239,1499.8758135247604,1500.3202304006595,23.7
Delmas Ntcha,1496.2677461754492,1497.0141969403594,1497.0141969403594,22.7
Adrian Bodmer,1497.6864389728207,1498.1491511782567,1498.1491511782567,27.9
Marcos Giron,1554.5860703246162,1531.639754222843,1547.3962091163799,29.7
James Mcgee,1492.5983135092745,1494.0786508074193,1494.0786508074193,38.2
Agustin Velotti,1494.997279777401,1493.7465997217512,1494.997279777401,30.7
Karim Hossam,1498.3198621815063,1498.655889745205,1498.655889745205,28.8
Michael Bassem Sobhy,1496.283718769801,1497.026975015841,1497.026975015841,19.3
Philip Wilbert Major,1498.3487239409972,1498.6789791527976,1498.6789791527976,26.9
Egor Matvievici,1499.5469982688012,1499.6375986150408,1499.6375986150408,26.4
Tomas Machac,1509.4084440450426,1501.877763708365,1505.0160923348476,22.4
Soon Woo Kwon,1563.2346430462562,1555.4300940307824,1552.30959598355,25.1
Daniil Ostapenkov,1499.3270365601381,1500.0203377584487,1499.7099441415942,20.3
Renzo Olivo,1455.8172082758379,1457.159459892334,1459.431514398849,32.9
Matija Pecotic,1500.0,1500.0,1500.0,33.6
Lukas Neumayer,1490.9953093601719,1488.7441367002148,1490.9953093601719,20.8
Stefano Travaglia,1432.380813652444,1435.9148458606592,1433.5632673789432,32.3
Jeevan Nedunchezhiyan,1498.655889745205,1498.924711796164,1498.924711796164,34.1
Farrukh Dustov,1494.1222029778287,1493.8588356993146,1493.7944930842289,37.1
Alexander Erler,1499.7902372381109,1499.7377965476385,1499.7902372381109,25.7
Rodrigo Arus,1500.1752003927609,1499.9191066331337,1500.041914233731,27.9
Christopher Rungkat,1504.3638546493203,1503.4910837194564,1503.4910837194564,33.1
Omar Jasika,1494.7305366547337,1495.784429323787,1495.784429323787,26.6
Juan Carlos Ramirez,1499.9999480009408,1499.999935001176,1499.9999480009408,34.3
Martin Pedersen,1499.4298686288746,1499.5436609076228,1499.54379090511,36.7
Borna Gojo,1478.7451549463551,1484.857816369166,1483.823542806898,25.1
Janko Tipsarevic,1452.173284003192,1453.401758507413,1454.5690331837836,38.7
Cedrik Marcel Stebe,1458.9085648226635,1460.504124830375,1458.0802160204275,32.3
Riccardo Bellotti,1497.0985328767995,1496.3731660959993,1497.0985328767995,31.7
Fitriadi M Rifqi,1494.8059932421222,1495.8447945936978,1495.8447945936978,24.6
Martin Landaluce,1492.8408990998732,1494.2727192798984,1494.2727192798984,17.2
Juan Martin del Potro,1717.8558215267674,1680.838265472514,1681.9437237584334,37.3
Mustapha El Natour,1500.0,1500.0,1500.0,18.8
Mirza Basic,1456.4186818573494,1456.4609651195694,1458.1681574610614,32.5
Alexander Kudryavtsev,1488.0135185625104,1489.614558339942,1488.6192377023592,39.1
Yunseong Chung,1484.9179222189994,1487.9343377751995,1487.9343377751995,25.3
Yassine Dlimi,1500.0,1500.0,1500.0,20.3
Calvin Hemery,1477.383127697381,1477.4486174354877,1479.925220059053,33.7
Scott Griekspoor,1499.40297947093,1499.522383576744,1499.522383576744,32.6
Gregoire Barrere,1452.9185659322034,1444.252363666022,1448.0597654999083,29.1
Zura Tkemaladze,1497.9788948082569,1498.3831158466055,1498.3831158466055,22.7
Rigele Te,1502.902728819786,1503.6284110247325,1502.902728819786,25.9
Gunawan Trismuwantara,1499.1296818249828,1499.3037454599864,1499.3037454599864,21.6
Paul Jubb,1470.789350199018,1470.789350199018,1463.4866877487723,23.6
Filip Peliwo,1496.0350479820875,1496.496913361837,1496.6808717084111,30.5
Kittipong Wachiramanowong,1499.8996969750558,1499.6560950233893,1499.3265168275705,34.2
Janez Semrajc,1499.658783001232,1499.7270264009858,1499.7270264009858,33.5
Clay Thompson,1498.914689369283,1498.914689369283,1498.6433617116038,31.1
Eduardo Struvay,1497.9855627762374,1498.089127423365,1498.25541786649,32.2
Wayne Odesnik,1491.1967567159118,1492.7524622100614,1492.496283256726,37.1
Benjamin Bonzi,1520.4303205953763,1506.9714462508318,1530.3632299324133,26.8
Aljaz Radinski,1500.453589766447,1500.3628718131577,1500.3628718131577,28.0
Sumit Nagal,1442.4412351461526,1443.5226160105485,1449.317267180756,25.4
Teymuraz Gabashvili,1454.199138619381,1459.213907344146,1457.7762133387687,39.0
Chris Rodesch,1500.0,1500.0,1500.0,22.1
Lorenzo Sonego,1524.5204936984808,1553.920384487345,1559.3038908598692,27.9
Edan Leshem,1489.3436314805006,1491.9584330968955,1491.6898064788427,26.5
Santiago Giraldo,1446.3376581354798,1455.797598433814,1456.4273560331112,36.2
Romain Arneodo,1500.2497831239536,1500.360291813943,1500.2711444168428,32.4
Albert Ramos,1500.3904355037614,1576.307072520698,1511.9802573555019,35.2
Jesus Bandres,1498.5206151474977,1498.816492117998,1498.816492117998,32.1
Marcelo Arevalo,1512.8580072467873,1508.4529278494144,1509.4715267094234,32.9
Andre Ghem,1496.584291447519,1495.730364309399,1496.584291447519,41.1
George Tsivadze,1496.3377754619285,1496.1654427137444,1496.6680969669658,30.6
Reilly Opelka,1623.5685384559872,1572.3740832025528,1569.5252550745533,25.6
Chun Hsin Tseng,1401.1480924130904,1405.7209187824767,1406.4353847987966,22.1
Sergey Fomin,1498.3146541461597,1498.651723316928,1498.651723316928,22.9
Matthew Ebden,1472.793741038478,1465.1200512222995,1473.860218084497,36.5
Oliver Marach,1500.3560892814337,1500.445111601792,1500.3560892814337,42.9
Chase Buchanan,1498.6122313855974,1498.8897851084778,1498.8897851084778,32.1
Temur Ismailov,1499.3558475288858,1499.266798239759,1499.2894395568344,28.2
Aditya Hari Sasongko,1498.4516420204445,1498.4649713608508,1498.6296059472425,36.5
Riccardo Bonadio,1500.0,1500.0,1500.0,29.7
Joaquin  Aguilar Cardozo ,1500.0,1500.0,1500.0,18.4
Dmitry Tursunov,1458.1270912985863,1461.4198239869706,1460.5623902124312,40.6
Tucker Vorster,1501.6522034743748,1501.3199287777077,1501.3209476675925,34.8
Bruno Britez,1499.3877230374167,1499.5097518003354,1499.5099888167786,24.6
Bjorn Fratangelo,1451.1762349099001,1448.5740418000933,1455.0822836803195,32.0
Mikhail Youzhny,1424.036167888332,1418.2884989871498,1425.3662632274268,41.2
James Duckworth,1473.0557461659312,1458.5642296106155,1470.4432381302445,31.6
Philipp Kohlschreiber,1497.2581444682821,1502.8933352620886,1495.4866724737437,39.5
Johan Nikles,1488.520507559897,1485.6506344498714,1488.520507559897,26.1
Juan Alejandro Hernandez Serrano,1496.0835854755103,1496.8668683804085,1496.8668683804085,24.1
Seong Chan Hong,1474.8214402018002,1479.579506213637,1479.2353749513952,26.1
Evgeny Donskoy,1387.531103515431,1395.4491659560342,1394.1145776188448,33.4
Robert Strombachs,1502.9813743850839,1502.3850995080675,1502.3850995080675,23.9
Bastian Trinker,1498.7395430137155,1498.4244287671447,1498.7395430137155,33.1
Yann Marti,1498.0175437677399,1497.5219297096749,1498.0175437677399,37.1
Nicolas Barrientos,1484.3616645331952,1488.8802759596185,1488.1075291079171,36.7
Louis Wessels,1499.9851166661226,1499.9813958326533,1499.9851166661226,31.8
Leonardo Mayer,1438.1249749533383,1444.3609115080676,1445.9651454226828,37.8
Robby Ginepri,1493.6746936092845,1493.39600395359,1493.8704319683989,40.8
Shintaro Mochizuki,1442.0222846187921,1453.6178276950338,1453.6178276950338,20.3
Daniel Dutra Da Silva,1489.1800451478173,1486.4750564347717,1489.1800451478173,35.0
Facundo Mena,1479.0340460452642,1483.2272368362112,1483.2272368362112,30.9
Radek Stepanek,1497.9139624603538,1498.6749036881674,1497.921628812414,44.1
Go Soeda,1470.2947966483857,1474.2705845267683,1473.9432894304227,38.4
Mike Scheidweiler,1499.664232431548,1499.7313859452386,1499.7313859452386,41.3
Yanaki Milev,1500.0,1500.0,1500.0,19.4
Johnny Arcilla,1499.731333342704,1499.6641666783798,1499.731333342704,43.1
Patrick Kypson,1493.2425885268794,1494.5940708215037,1494.5940708215037,23.5
Tom Diederich,1499.38956092612,1499.5116487408961,1499.5116487408961,30.2
Fabrice Martin,1496.0896407122596,1496.4791706585904,1495.9884932695688,36.7
Alex Kuznetsov,1488.4222283987242,1489.7255800543792,1488.4603267236294,38.4
Gleb Sakharov,1483.822089025533,1487.4279921226566,1487.2222582880843,36.5
Yannick Maden,1470.7626202686686,1476.2309629039692,1473.1397217910494,34.2
Nino Serdarusic,1464.325032339802,1464.9167662707516,1468.5519104935795,28.4
Andrea Collarini,1491.2190138224955,1489.0237672781195,1491.2190138224955,31.4
Amir Hossein Badi,1498.884349199258,1499.1074793594062,1499.1074793594062,24.1
Mazen Osama,1500.3353782049053,1500.2683025639242,1500.2683025639242,28.1
Joris De Loore,1493.1693213743526,1493.0808017521535,1493.8889436117804,31.9
Jay Clarke,1424.3643896862757,1426.9877272917522,1411.357996720167,27.5
Alexander Bublik,1645.2330151245612,1619.378164739292,1651.147714744756,25.9
Ognian Kolev,1499.3289198534535,1499.4631358827628,1499.4631358827628,43.8
Nik Razborsek,1498.3734195016434,1498.3747068139749,1497.9696708298002,34.4
Aziz Dougaz,1501.8799379282125,1502.5191408064672,1501.9551461043022,27.4
Alibek Kachmazov,1482.842802865019,1486.274242292015,1486.274242292015,21.1
Roberto Quiroz,1498.3473810338933,1498.340764792499,1497.0831383468153,32.0
Ramkumar Ramanathan,1404.8661678950511,1427.265803044794,1432.2291424623209,29.1
Bowen Ouyang,1498.6478485712653,1498.9182788570122,1498.9182788570122,31.3
Muhammad Althaf Dhaifullah,1498.879056616632,1499.1032452933057,1499.1032452933057,22.1
Learner Tien,1486.1741523468727,1488.939321877498,1488.939321877498,17.7
Konstantin Kravchuk,1459.0188017696241,1467.7764937429888,1466.7395225006696,38.2
Rhyne Williams,1494.5441634222216,1495.1543830525334,1495.4215762110023,32.7
Syed Mohd Agil Syed Naguib,1499.3877178587352,1499.510174286988,1499.510174286988,29.0
Antonio Veic,1498.1188819934266,1498.4951055947413,1498.4951055947413,34.9
Alexandar Lazov,1496.8265595430848,1497.2973301764375,1497.3883954308988,33.5
Sam Riffice,1485.1989909608978,1488.1591927687182,1488.1591927687182,24.4
Jiri Lehecka,1493.5351792803754,1480.766376054909,1481.4211142642519,21.5
Rajeev Ram,1478.329988132035,1480.6214303013314,1480.7760138893739,38.8
Arthur De Greef,1491.4087190087632,1489.6252845861156,1491.5706682643906,32.8
Charalampos Kapogiannis,1499.7314371504847,1499.6642964381058,1499.7314371504847,33.2
Oliver Anderson,1497.440375533177,1497.9523004265416,1497.9523004265416,24.6
Lleyton Hewitt,1492.3127411986727,1491.1688696964416,1492.7292686898911,41.8
Steve Johnson,1534.9140933966664,1542.1066178793865,1556.2600337183583,33.2
Gijs Brouwer,1527.9423813887054,1528.9814259264285,1525.2994699178373,27.0
Corentin Moutet,1656.493170263408,1623.0987525950893,1625.55655712564,24.1
Diego Schwartzman,1577.654312480974,1623.274875759286,1562.6261370060772,30.6
Nick Kyrgios,1883.4586214712722,1843.1037876355663,1878.8562253721134,29.1
Cameron Norrie,1733.839708240383,1725.7397107199881,1732.6889830085966,27.6
Aziz Ouakaa,1499.3705672084689,1500.4843147117444,1499.9355030756503,24.2
Gustavo Ramirez,1499.7288915288373,1499.6611144110466,1499.7288915288373,37.2
Jacopo Berrettini,1500.0,1500.0,1500.0,24.2
Hugo Grenier,1469.4910546556293,1472.8828189904514,1476.826393613262,27.0
Joao Souza,1471.468936813109,1468.3702251193702,1472.23835416679,34.7
Olaf Pieczkowski,1507.3528092772194,1505.8822474217754,1505.8822474217754,19.4
Mardy Fish,1497.3431316855708,1497.8745053484568,1497.8745053484568,41.6
Hicham Khaddari,1498.6482932756835,1498.3103665946041,1498.6482932756835,31.6
Michal Przysiezny,1473.888575640956,1475.5241165254297,1475.3102426577548,42.1
Karim Mohamed Maamoun,1493.4402296195033,1491.896405528258,1493.4829489545605,32.4
Evan Furness,1490.3790596393837,1492.303247711507,1492.303247711507,25.1
Juan Lugo,1498.4799294203167,1498.7839435362532,1498.7839435362532,23.9
Andrei Soltoianu,1499.5458183369228,1499.6366546695383,1499.6366546695383,29.7
Nikolay Davydenko,1493.0776337108232,1492.526357671395,1493.6017739476526,41.7
Nikola Cacic,1500.0184664365784,1500.0230830457233,1500.0184664365784,32.6
Enzo Couacaud,1465.9956459528014,1470.185287177251,1465.5459889048825,27.8
Borna Coric,1705.3197476710827,1663.4090693654039,1664.3698893076548,26.4
Markos Kalovelonis,1499.7402007659416,1499.675250957427,1499.7402007659416,28.8
Alexander Ward,1489.6030149348653,1489.6030149348653,1487.0037686685816,33.1
Nicolas Almagro,1495.128598228977,1505.5548372787202,1498.583304674694,38.9
Zizou Bergs,1439.3899503146379,1447.1448472108673,1443.0220536392842,23.7
Rogerio Dutra Silva,1436.028423276323,1435.6544296167867,1439.0073985033819,40.0
Ze Zhang,1465.5051679754245,1473.2866920739516,1472.7963822441673,34.2
